draw,teacher-fixed_miou,teacher-fixed_accuracy,teacher-vs-rect_NetRepair,fixed-vs-rect_NetRepair,CCA:all:mean_dm,CCA:Top20:mean_dm,CCA:class0:mean_dm,CCA:class1:mean_dm,CCA:class2:mean_dm,CCA:class3:mean_dm,CCA:all:benefit_rate,CCA-U:all:benefit_rate,CCA-U:all:mean_dm,CCA-U:Top20:mean_dm,CCA-FA:all:benefit_rate,CCA-FA:all:mean_dm,CCA-FA:Top20:mean_dm
2806,0.020168483067082632,0.011418823316909677,-0.03123117216742095,-0.04264999548433063,-0.0002920889804874234,-0.0006848958576099496,-0.0003622223553211346,-0.0002708150304494476,-0.00022376767207379016,-0.00011643681182131958,0.17582691941035392,0.0,-9.630159516579573e-05,-0.0004046242281532258,0.0009545121571854334,4.359771504339388e-05,0.00017589463998490067
2807,0.019010256507295598,0.011195320201024515,-0.03226168737779358,-0.04345700757881809,-0.00029012267074505403,-0.0006860204961614972,-0.00036603701623914647,-0.0002549753420012667,-0.0002689337352122534,-8.155278162141868e-05,0.17839996444904094,0.0,-9.401915476905027e-05,-0.0004026947639890738,0.001143690512741787,4.27914124679994e-05,0.00017142678462173582
2808,0.020580180210864496,0.011229404032525769,-0.03222858769411286,-0.04345799172663863,-0.00028883054265522014,-0.0006910009156097424,-0.0003530636029604417,-0.00024599622147041856,-0.0002890352579992511,-0.00015086509224471396,0.17643341383505598,0.0,-9.507984042667598e-05,-0.0004134146750521945,0.0010896642014783043,4.315543816768008e-05,0.0001757426302004008
2809,0.01966574514135,0.011253389764278515,-0.03211291696074656,-0.043366306725025075,-0.000291203722657475,-0.0006933972699315246,-0.00035560492267897975,-0.00025770755436777687,-0.00026776265629690723,-0.00016319750985061064,0.18109773899635037,0.0,-9.710605373687464e-05,-0.0004061688663783672,0.0011386611499100854,4.2644189510728826e-05,0.00016835365700156263
2810,0.0194286224981558,0.010646587501905714,-0.03181795815576921,-0.04246454565767493,-0.0002894376272154504,-0.0006896649972594259,-0.00035722257822284626,-0.0002494959753952656,-0.0002771736994925874,-0.0001508108332976073,0.17755847617111656,0.0,-9.436720513125378e-05,-0.00040535815985190665,0.0011769042819472241,4.292004437925679e-05,0.00017442955052615183
2811,0.018903336489265565,0.011311477511667264,-0.032681964459715884,-0.04399344197138315,-0.0002876280422275928,-0.0006816100371279086,-0.0003493796506926894,-0.0002642038574227781,-0.0002761577305598636,-7.305529277590512e-05,0.18001644315093082,0.0,-9.616474763675002e-05,-0.0004080551301512773,0.0010200843633006822,4.3442775283604136e-05,0.00017490093398441243
2812,0.019648086979618506,0.01120337547017266,-0.031594956502214264,-0.04279833197238692,-0.000297450141484667,-0.000709880950853295,-0.00036248255445459754,-0.000262828346607099,-0.00029114781442595675,-0.00012706741213255418,0.1741139108107606,0.0,-9.96105478939083e-05,-0.00042075481705987166,0.0011057184787446016,4.450473248240268e-05,0.00017912193921954705
2813,0.018807481328164122,0.011003384084584083,-0.03175549638249573,-0.04275888046707981,-0.00028864121745055216,-0.0006765319896481438,-0.0003567084822318991,-0.000261214076034375,-0.00025734091967778667,-0.0001133368357944407,0.1770018493250865,0.0,-9.251846349542147e-05,-0.00039479021031569976,0.0012185910266659453,4.322150308620119e-05,0.00017290336093084085
2814,0.018901265604215456,0.010983378339576135,-0.030908722822843168,-0.0418921011624193,-0.00028181593040486956,-0.0006496022672224126,-0.0003625821729804658,-0.00024330640783772233,-0.0002629157693303357,-6.636017254674139e-05,0.18276728707530399,0.0,-9.113646127084071e-05,-0.0003858127543485323,0.0010287717328532667,4.205547840526326e-05,0.00016816233313719157
2815,0.018710583474881082,0.010895424611247113,-0.03127871153288402,-0.04217413614413113,-0.00029084648996528556,-0.0006894251039765989,-0.00035620753306109205,-0.00026064938126802215,-0.0002679680673828994,-0.00010586900817184556,0.17758122384905414,0.0,-9.819284230629002e-05,-0.00041309238087373494,0.001173509434115335,4.22474133212981e-05,0.00017110916441012315
2816,0.019684840210043242,0.011150928191257167,-0.03390620844704134,-0.04505713663829851,-0.00029170311195964407,-0.0006852525654535152,-0.00035855803454979296,-0.00025330314078802634,-0.0002815594075989684,-0.0001258294397210571,0.18006117802499505,0.0,-9.556119381442606e-05,-0.0004038028361548489,0.0011490493185968562,4.2264376738541893e-05,0.00016875371594033545
2817,0.020172896743804625,0.01163048789477776,-0.03398227792724983,-0.04561276582202759,-0.0003004070056329913,-0.0007312020438717236,-0.00036494541529356596,-0.00028031358931070096,-0.00024848970486685457,-0.00012379219098168084,0.1760408404469633,0.0,-0.00010011673760564414,-0.00043498739000145974,0.0011895549582044448,4.451371963389157e-05,0.00018132820075874326
2818,0.019045683428189242,0.011138315128186974,-0.03296638752824104,-0.04410470265642801,-0.00029010304837756015,-0.0006974849665841347,-0.0003594188639488508,-0.0002569926375814375,-0.0002630038945012733,-0.00011563998024910286,0.18006842217058555,0.0,-9.881032062317846e-05,-0.00042162002013909107,0.0011469403124376445,4.2892667293386084e-05,0.000174138136638967
2819,0.020753277605161435,0.011505436923295472,-0.03278014360709512,-0.04428558053039059,-0.0002903690257884763,-0.0006802202604087292,-0.00037402001537337025,-0.00024873111877873503,-0.00025913447335720587,-0.00011453816893166132,0.1833339252390761,0.0,-9.449771716601397e-05,-0.00039965240473298266,0.001218384161893754,4.272099913834695e-05,0.00016889985140422156
2820,0.019510612700728958,0.011506852417984149,-0.03168914671803115,-0.0431959991360153,-0.0002872725792129885,-0.0006766170254613307,-0.00035482294187425033,-0.0002555972349767775,-0.00026214817222929677,-0.0001487946193136978,0.18009833893278474,0.0,-9.379708551973407e-05,-0.0004002998508461346,0.0010892840818908646,4.330106097981971e-05,0.0001737973752138354
2821,0.019089793295435475,0.011279140427027629,-0.034110491820552036,-0.045389632247579664,-0.0002941219878015452,-0.0007045977451852245,-0.00036549662336912817,-0.0002673403299138544,-0.00026182651267042765,-8.74137746328409e-05,0.17549145659203946,0.0,-9.752252007236348e-05,-0.0004226069887693699,0.0011228467543414797,4.377403748463625e-05,0.0001788429200856982
2822,0.02082929581731663,0.011597133198673944,-0.033460666971256575,-0.04505780016993052,-0.00028815930815361495,-0.0006838356608809551,-0.0003631644360603433,-0.00025823615571023205,-0.00024308384683110112,-6.961631552925446e-05,0.18018119739321575,0.0,-9.289200318268435e-05,-0.00040574252156312413,0.0010952332754128598,4.286620382525999e-05,0.00017431112395638446
2823,0.019412587461689057,0.010934428064817254,-0.0320916926214357,-0.04302612068625295,-0.00028974184505469716,-0.0006874304110999846,-0.00035744712412032637,-0.00025008005713187325,-0.0002718260530015282,-0.00015105958812615145,0.17921596864647793,0.0,-9.416188933088606e-05,-0.0004006631509234883,0.0010172497529363723,4.215939671132305e-05,0.0001684713891591308
2824,0.019637223513903068,0.011050983246598037,-0.03104999874920413,-0.042100981995802166,-0.00028376772595503256,-0.0006573190579224119,-0.00035406905742674206,-0.0002443284035466523,-0.0002810224990959925,-0.00010655182961149563,0.18049952752194742,0.0,-9.176899510100487e-05,-0.0003897009072170042,0.0010397745016788907,4.2195258304715425e-05,0.00016854477396348457
2825,0.01883893096241296,0.01088987447752847,-0.03146385773904386,-0.04235373221657233,-0.0002833800958455307,-0.0006632576931958093,-0.0003555091963802528,-0.00025088366519208114,-0.00026205494783559805,-7.284472150359566e-05,0.18427970854735945,0.0,-9.272581387081081e-05,-0.0003973525876370456,0.0011479826861097732,4.223573289856703e-05,0.00017079954542707082
2826,0.019886136730678183,0.011284251856493075,-0.03257044501120806,-0.04385469686770113,-0.00029768879864340347,-0.0007071175442900841,-0.00035895532529343346,-0.00027101869631234013,-0.0002889191386680076,-0.00012393648781329952,0.1733307773582214,0.0,-9.91395570558592e-05,-0.00042009253173799137,0.0012579936703140647,4.465524909750119e-05,0.00018066380515257185
2827,0.01932639386622348,0.01127265881033554,-0.031476807142257514,-0.04274946595259305,-0.0002905936123318407,-0.0006843107681146563,-0.0003641711770094111,-0.0002580799606620943,-0.00026406561014496516,-0.00010217519729578483,0.17488880974056828,0.0,-9.432710187411953e-05,-0.00040276273007987647,0.0011373722340989982,4.3383705575897555e-05,0.00017406427394319222
2828,0.018220022833587035,0.011372794878049272,-0.032211764278989884,-0.043584559157039154,-0.00028701926585472366,-0.0006700483368439354,-0.00036884948745401317,-0.0002501147437619174,-0.0002795474993542819,-4.641067097759406e-05,0.18298797930093275,0.0,-9.399696986953662e-05,-0.000398202317477248,0.0011349410657157083,4.264632769276028e-05,0.0001702351094091163
2829,0.019592901767892523,0.011479420448451556,-0.03359694560016076,-0.045076366048612315,-0.00029248597429107375,-0.0006876513676054491,-0.00036663480996705655,-0.00024820844925583987,-0.00028487588298731545,-0.0001249603395165375,0.18039786769835783,0.0,-9.5678913387946e-05,-0.00040742038910496925,0.0011019823981412774,4.275688972103703e-05,0.00017140222994114956
2830,0.018165053511020823,0.010973107177320201,-0.03173740998055955,-0.042710517157879754,-0.00028842014565685,-0.0006753866466042771,-0.00035082495596557283,-0.00025705353669771625,-0.0002814301474358777,-0.00011918685996110183,0.17999452393078538,0.0,-9.455154433507877e-05,-0.000397077083003721,0.0009915798379035122,4.2336068449109854e-05,0.00016966088205426513
2831,0.017879453004744694,0.011044752027763206,-0.033973608813203666,-0.04501836084096687,-0.00029138383726801136,-0.000677201026350224,-0.0003740288658104449,-0.0002431263738633338,-0.0002743406520244231,-9.919929804827513e-05,0.178763568863242,0.0,-9.510246969022683e-05,-0.0004030185920434284,0.0012812235180178363,4.419660035405653e-05,0.000177450588741089
2832,0.019685366678749094,0.011562258313998453,-0.03173860853312709,-0.04330086684712555,-0.00029059754528569086,-0.0006843418574306146,-0.0003646987171318065,-0.0002670991741314634,-0.00022905463385443361,-0.00012864839202644625,0.18008185099252386,0.0,-9.765542540116717e-05,-0.00040604960110455444,0.0013087296983758702,4.5345673465725204e-05,0.0001811903046253554
2833,0.019210513037323462,0.011469536071221724,-0.03185628703926716,-0.04332582311048888,-0.00028820024156395527,-0.0006707449500319361,-0.00035349474121674476,-0.00025662293528861915,-0.00026631644851457455,-0.00014763375963739364,0.18328904261977624,0.0,-9.357352816568059e-05,-0.00039193006157246866,0.0012356827146998716,4.2935531580887166e-05,0.00016912175836660258
2834,0.018743646019520055,0.011340514637747897,-0.03243966228460321,-0.0437801769223511,-0.00028810860475691097,-0.0006761261409128,-0.000360613577691721,-0.00026202805866689765,-0.00025825570874803236,-9.133368647878941e-05,0.18323173215030256,0.0,-9.62104799346917e-05,-0.00040180955778636895,0.0011044541883370605,4.294992573584853e-05,0.00017038921513780973
2835,0.019230962190854517,0.010888934722495228,-0.03155522709632578,-0.04244416181882101,-0.00029099337475964473,-0.0006751026237421913,-0.00036007540832155984,-0.0002550570878310208,-0.000283175345936265,-0.0001228673189986832,0.17629111856378107,0.0,-9.122370875712586e-05,-0.0003865030671014305,0.0011406379096215997,4.168472617023657e-05,0.0001636713843588358
2836,0.01966386664788211,0.011139303800592101,-0.031391516895251305,-0.0425308206958434,-0.00028764807249822253,-0.0006696061809560932,-0.0003561462211621666,-0.0002489895193569963,-0.00026474807707975776,-0.00020075144912231057,0.18264372270799772,0.0,-9.21634730203874e-05,-0.00038574362118752283,0.0010546637010402616,4.15479486516746e-05,0.00016270649803223623
2837,0.019925255056250202,0.011514668854075864,-0.034388129364308496,-0.04590279821838436,-0.00029297743501486054,-0.0006964967182879134,-0.0003595048883933511,-0.0002632990265095553,-0.00026944289248599694,-0.0001048104942529994,0.18058919961310066,0.0,-9.56308515076494e-05,-0.0004144452027380268,0.0011247450800500264,4.368741040548037e-05,0.00017738262824830404
2838,0.020235874340553184,0.01122399831543211,-0.03261792983710196,-0.04384192815253407,-0.00029064791941270504,-0.0006801087374825952,-0.00036138334029136703,-0.0002443423026163585,-0.0002828765783321213,-0.00012914017705345035,0.17723259703409555,0.0,-9.357114147556442e-05,-0.00040365916418055956,0.0011928321959004007,4.3695029783924887e-05,0.00017784675164996114
2839,0.019474900289013886,0.011249957706925913,-0.03495260758955256,-0.046202565296478475,-0.00029801685148328727,-0.000717392386829424,-0.000359688584519354,-0.0002733573552006903,-0.00026619854501686827,-0.00011260216661604933,0.17662876670173636,0.0,-9.934474453853165e-05,-0.0004288634331627536,0.0010875361907876824,4.307247145538017e-05,0.00017556065759496587
2840,0.018966291368788135,0.01175718948148766,-0.03215119035520972,-0.04390837983669738,-0.000285427185229543,-0.0006655084324671946,-0.00035958886855988047,-0.0002655372155608578,-0.0002310413923859267,-3.766267107982843e-05,0.18042967853263278,0.0,-9.290941643951552e-05,-0.0003957831816887747,0.0012000519860576957,4.332410450006222e-05,0.00017508269805724665
2841,0.020709444465115245,0.011736794795225112,-0.03125550716753444,-0.04299230196275955,-0.00028904083333775894,-0.0006805775730546742,-0.0003523360326469542,-0.0002544010673925595,-0.000280658781169814,-0.00014170662550099233,0.1778303463733651,0.0,-9.37800337454671e-05,-0.0004002068455975813,0.0010839920426596035,4.3583858932568184e-05,0.00017373305255811305
2842,0.019685948969308198,0.010565698508508773,-0.0323755199449562,-0.04294121845346498,-0.00029208095096122866,-0.0006767773376393996,-0.00035620604641217664,-0.00025742683391981184,-0.0002763318201159384,-0.00015342002093326524,0.17712530883948527,0.0,-9.515072906349063e-05,-0.00039247849900471643,0.0010821911986059422,4.2008673992220563e-05,0.00016476493213965965
2843,0.019472635313306008,0.011643569328462779,-0.03307711622105408,-0.04472068554951686,-0.00029174067379693466,-0.0006888413652140993,-0.0003597042214097602,-0.0002548613402731503,-0.0003020906656897891,-8.717653314418786e-05,0.1813004705863295,0.0,-9.550251840377238e-05,-0.00040972853106747384,0.0011626965163652268,4.383954861886387e-05,0.0001765456215214965
2844,0.019000634144009654,0.011503010630685226,-0.0324738745592037,-0.043976885189888924,-0.00029199112191272917,-0.0006909327127489339,-0.0003591068444910767,-0.0002665015682618283,-0.0002671653245070199,-0.00010349868150968804,0.1783444109929924,0.0,-9.695725196084799e-05,-0.0004080367866060274,0.0011890218351309012,4.4163281203474755e-05,0.00017748287275594078
2845,0.01948425982268709,0.011126371920751136,-0.033855765722138706,-0.044982137642889844,-0.00029404781982794893,-0.0006921622386227133,-0.00035358218874800325,-0.0002572107017723362,-0.0003100042801711297,-0.00012680587800455973,0.17690042141464102,0.0,-9.621130886266396e-05,-0.0004077851998351546,0.0010566408354432105,4.360275478341206e-05,0.00017484715437790868
2846,0.0203732581713556,0.011256775246278416,-0.03254532017702839,-0.043802095423306805,-0.0002900855219790937,-0.0006816746754118724,-0.0003627548537502614,-0.0002477098979363834,-0.0002797594151458765,-0.00011679381469130329,0.17715310316638794,0.0,-9.398113524908696e-05,-0.00039938744256653866,0.0012004652205030127,4.342103354896431e-05,0.00017526495629330781
2847,0.019461225497986345,0.011004709620459524,-0.032450684502214854,-0.04345539412267438,-0.00028539840354779514,-0.0006695953609132806,-0.0003592309606112111,-0.000247468471536506,-0.00026760325093426164,-9.245536819333337e-05,0.18146497953329707,0.0,-9.382357302994336e-05,-0.00040080468181211614,0.0012341730415468624,4.3370673134652584e-05,0.00017445389320153726
2848,0.018993789833449792,0.011321264686601785,-0.032783016489334876,-0.04410428117593666,-0.00029216196977085274,-0.0006980154136985218,-0.00035142072424926664,-0.00026723434066111784,-0.0002947637857422308,-6.2408417626421e-05,0.18221773990217335,0.0,-9.728324429483615e-05,-0.00042113372836405626,0.000977862941858706,4.2515058476622364e-05,0.0001729069355411487
2849,0.019868885682233772,0.011118720557700648,-0.03435194031465959,-0.045470660872360236,-0.00029841521087342827,-0.0007020936787688291,-0.0003700384529318498,-0.0002559427435555245,-0.0002867999250217162,-0.00013194936475618068,0.17006776624964567,0.0,-9.480392495997498e-05,-0.0004090074814984365,0.0010636175757756858,4.3019210012689235e-05,0.00017318195714256606
