index,image_id,loss,parameter,rms,max_abs,sumsq,finite,nonzero_fraction
8,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,SA,hfrm_28_1.veto_mlp.0.weight,3.143912633143006e-05,0.000911712646484375,0.0020728641790591505,True,0.568359375
8,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,SA,hfrm_28_1.veto_mlp.2.weight,4.176699258828901e-05,0.0017547607421875,0.0004573054028664508,True,0.568359375
8,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,SA,hfrm_28_1.gamma_context,0.26958131790161133,0.26958131790161133,0.07267408696156963,True,1.0
8,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,SA,hfrm_28_1.gamma_veto,0.2876095175743103,0.2876095175743103,0.0827192345993275,True,1.0
8,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,SA,ic1.weight,0.07208768979765637,1.2890625,10.64270852170369,True,1.0
8,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,SA,ic1.bias,0.12432657576302028,0.1962890625,0.06182838976383209,True,1.0
9,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,HA,hfrm_28_1.context_conv.weight,0.003539240184366663,0.09326171875,1.443020668719641,True,0.9953559041023254
9,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,HA,hfrm_28_1.veto_mlp.0.weight,1.5281786597922863e-05,0.0002727508544921875,0.0004897542014227288,True,0.603515625
9,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,HA,hfrm_28_1.veto_mlp.2.weight,2.0744763135309072e-05,0.00090789794921875,0.00011281241146394627,True,0.6011581420898438
9,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,HA,hfrm_28_1.gamma_context,0.4688414931297302,0.4688414931297302,0.21981234568011487,True,1.0
9,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,HA,hfrm_28_1.gamma_veto,0.09874968230724335,0.09874968230724335,0.00975149975578149,True,1.0
9,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,HA,ic1.weight,0.03298217408795555,0.6796875,2.2278631578996864,True,0.998046875
9,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,HA,ic1.bias,0.04511931363273197,0.0732421875,0.008143009850755334,True,1.0
9,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,SA,hfrm_28_1.context_conv.weight,0.00473056601580044,0.138671875,2.577974956398265,True,0.9953559041023254
9,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,SA,hfrm_28_1.veto_mlp.0.weight,4.629045632918884e-05,0.000812530517578125,0.004493790616568807,True,0.603515625
9,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,SA,hfrm_28_1.veto_mlp.2.weight,6.152902296079249e-05,0.0031280517578125,0.0009924301728015264,True,0.6011581420898438
9,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,SA,hfrm_28_1.gamma_context,0.298684686422348,0.298684686422348,0.08921254190321637,True,1.0
9,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,SA,hfrm_28_1.gamma_veto,0.27213042974472046,0.27213042974472046,0.07405497079304624,True,1.0
9,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,SA,ic1.weight,0.039622255711797505,0.6171875,3.215202606471311,True,0.998046875
9,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,SA,ic1.bias,0.04266047432351871,0.059814453125,0.0072796642780303955,True,1.0
10,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,HA,hfrm_28_1.context_conv.weight,0.004271738679068209,0.08056640625,2.1021409546269014,True,0.9975174069404602
10,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,HA,hfrm_28_1.veto_mlp.0.weight,2.7964691862972124e-05,0.0004367828369140625,0.0016400231767547142,True,0.564453125
10,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,HA,hfrm_28_1.veto_mlp.2.weight,3.5897296514775344e-05,0.00142669677734375,0.00033780292572144,True,0.564453125
10,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,HA,hfrm_28_1.gamma_context,0.6153396964073181,0.6153396964073181,0.3786429419746504,True,1.0
10,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,HA,hfrm_28_1.gamma_veto,0.15087752044200897,0.15087752044200897,0.022764026174728835,True,1.0
10,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,HA,ic1.weight,0.04656477330453492,0.53125,4.440633575224787,True,1.0
10,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,HA,ic1.bias,0.07699485775145802,0.11865234375,0.02371283248066902,True,1.0
