index,choice_index,local_q,w56,w28_1,w28_2,wdeep
285,163,0.37562108039855957,0.5,0.5,0.0,0.0
286,44,0.3043595552444458,0.0,0.5,0.5,0.0
287,260,0.44116413593292236,0.0,0.0,0.0,1.0
288,81,0.3805282413959503,0.0,1.0,0.0,0.0
289,81,0.5341448187828064,0.0,1.0,0.0,0.0
290,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
291,224,0.42828619480133057,0.0,0.0,0.10000000149011612,0.8999999761581421
292,165,0.503483772277832,0.0,0.0,0.30000001192092896,0.699999988079071
293,138,0.8125270009040833,0.20000000298023224,0.20000000298023224,0.10000000149011612,0.5
294,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
295,124,0.5448580384254456,0.0,0.30000001192092896,0.699999988079071,0.0
296,283,0.42180994153022766,0.8999999761581421,0.0,0.10000000149011612,0.0
297,81,0.9115442633628845,0.0,1.0,0.0,0.0
298,0,0.47820672392845154,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
299,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
300,81,0.8366096615791321,0.0,1.0,0.0,0.0
301,260,0.2481914460659027,0.0,0.0,0.0,1.0
302,0,0.4960837960243225,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
303,278,0.8110311031341553,0.800000011920929,0.0,0.20000000298023224,0.0
304,124,0.45485907793045044,0.0,0.30000001192092896,0.699999988079071,0.0
305,260,0.6856398582458496,0.0,0.0,0.0,1.0
306,90,0.5558366179466248,0.10000000149011612,0.8999999761581421,0.0,0.0
307,0,0.03559470549225807,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
308,16,0.36441513895988464,0.0,0.6000000238418579,0.4000000059604645,0.0
309,269,0.2882947623729706,0.4000000059604645,0.0,0.6000000238418579,0.0
310,226,0.8011309504508972,0.0,0.10000000149011612,0.0,0.8999999761581421
311,81,0.4645334780216217,0.0,1.0,0.0,0.0
312,260,0.08591166138648987,0.0,0.0,0.0,1.0
313,260,0.29648637771606445,0.0,0.0,0.0,1.0
314,285,0.33377453684806824,1.0,0.0,0.0,0.0
315,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
316,260,0.6067585349082947,0.0,0.0,0.0,1.0
317,0,0.4859096109867096,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
318,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
319,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
320,0,0.3020468056201935,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
321,81,0.5025829076766968,0.0,1.0,0.0,0.0
322,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
323,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
324,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
325,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
326,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
327,81,0.2772861421108246,0.0,1.0,0.0,0.0
328,285,0.40278056263923645,1.0,0.0,0.0,0.0
329,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
330,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
331,16,0.47553497552871704,0.0,0.6000000238418579,0.4000000059604645,0.0
332,19,0.3514391779899597,0.0,0.800000011920929,0.0,0.20000000298023224
333,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
334,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
335,285,0.4430502653121948,1.0,0.0,0.0,0.0
336,260,0.4338015913963318,0.0,0.0,0.0,1.0
337,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
338,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
339,234,0.42294082045555115,0.20000000298023224,0.10000000149011612,0.0,0.699999988079071
340,223,0.8162223100662231,0.6000000238418579,0.4000000059604645,0.0,0.0
341,81,0.4591529667377472,0.0,1.0,0.0,0.0
342,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
343,171,0.3584415018558502,0.0,0.10000000149011612,0.10000000149011612,0.800000011920929
344,285,0.5905219316482544,1.0,0.0,0.0,0.0
345,16,0.6746990084648132,0.0,0.6000000238418579,0.4000000059604645,0.0
346,132,0.4089997708797455,0.10000000149011612,0.30000001192092896,0.0,0.6000000238418579
347,285,0.26430824398994446,1.0,0.0,0.0,0.0
348,262,0.37594667077064514,0.10000000149011612,0.0,0.0,0.8999999761581421
349,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
350,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
351,119,0.6998513340950012,0.0,0.10000000149011612,0.6000000238418579,0.30000001192092896
352,260,0.34410008788108826,0.0,0.0,0.0,1.0
353,235,0.5018715262413025,0.20000000298023224,0.10000000149011612,0.699999988079071,0.0
354,41,0.5226947069168091,0.0,0.4000000059604645,0.10000000149011612,0.5
355,285,0.45701026916503906,1.0,0.0,0.0,0.0
356,167,0.6882447600364685,0.0,0.0,0.5,0.5
357,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
358,0,0.41863641142845154,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
359,285,0.5408885478973389,1.0,0.0,0.0,0.0
360,74,0.8157970309257507,0.0,0.20000000298023224,0.4000000059604645,0.4000000059604645
361,43,0.41798678040504456,0.0,0.5,0.0,0.5
362,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
363,259,0.6495934128761292,0.699999988079071,0.30000001192092896,0.0,0.0
364,283,0.9184869527816772,0.8999999761581421,0.0,0.10000000149011612,0.0
365,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
366,81,0.5110535621643066,0.0,1.0,0.0,0.0
367,0,0.0003188775444868952,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
368,260,0.5093125700950623,0.0,0.0,0.0,1.0
369,285,0.4196898341178894,1.0,0.0,0.0,0.0
370,234,0.7432643175125122,0.20000000298023224,0.10000000149011612,0.0,0.699999988079071
