signal_set,signal,scope,scope_id,branch,samples,spearman_relative_utility,spearman_absolute_utility
A,cam_class1_top20_mass_ratio,branch,2,cam28_2,3418,0.1487596836052694,0.07508945642936687
A,cam_class1_top20_mass_ratio,branch,3,camdeep,3418,0.15422140092229353,0.13577743240015225
A,pred_class1_area_fraction,all,-1,all,13672,-0.12357107106928275,0.020308784458688212
A,pred_class1_area_fraction,fold,0,all,2748,-0.052884501378605134,0.02677877380554028
A,pred_class1_area_fraction,fold,1,all,2744,-0.07717822799653319,0.42694453807600447
A,pred_class1_area_fraction,fold,2,all,2692,-0.1150755083552307,-0.24911675553848345
A,pred_class1_area_fraction,fold,3,all,2724,-0.19727257755461242,-0.015991602914370667
A,pred_class1_area_fraction,fold,4,all,2764,-0.053354631819203024,-0.09987883091699022
A,pred_class1_area_fraction,branch,0,cam56,3418,-0.0914094607123978,0.0426478645496297
A,pred_class1_area_fraction,branch,1,cam28_1,3418,-0.08656323346809067,0.007161802177271458
A,pred_class1_area_fraction,branch,2,cam28_2,3418,-0.14468082505258315,0.010076367100616022
A,pred_class1_area_fraction,branch,3,camdeep,3418,-0.17252880705354154,0.02127340425078096
A,pred_class1_component_count,all,-1,all,13672,-0.19680436218860256,-0.15577600359619034
A,pred_class1_component_count,fold,0,all,2748,-0.09883427285356657,-0.0690556600256593
A,pred_class1_component_count,fold,1,all,2744,-0.2933892947265646,0.03217928868741686
A,pred_class1_component_count,fold,2,all,2692,-0.18867108831977578,-0.2812663393887862
A,pred_class1_component_count,fold,3,all,2724,-0.253206924064384,-0.23056761127605047
A,pred_class1_component_count,fold,4,all,2764,-0.14889209278968435,-0.1463843089004129
A,pred_class1_component_count,branch,0,cam56,3418,-0.2099681146520675,-0.1829043688315619
A,pred_class1_component_count,branch,1,cam28_1,3418,-0.079158729662615,-0.15310184485493736
A,pred_class1_component_count,branch,2,cam28_2,3418,-0.22115056609685999,-0.13645461370472053
A,pred_class1_component_count,branch,3,camdeep,3418,-0.27992162728044123,-0.15236111991787052
A,pred_class1_largest_component_ratio,all,-1,all,13672,-0.14447669885301373,-0.0032593589388668367
A,pred_class1_largest_component_ratio,fold,0,all,2748,-0.06338233057520998,0.024239363139051756
A,pred_class1_largest_component_ratio,fold,1,all,2744,-0.17187093734006004,0.3703305099725003
A,pred_class1_largest_component_ratio,fold,2,all,2692,-0.11341917143144475,-0.23679142439888215
A,pred_class1_largest_component_ratio,fold,3,all,2724,-0.21549970593687337,-0.06195585100500855
A,pred_class1_largest_component_ratio,fold,4,all,2764,-0.08433004073311502,-0.09962453861242057
A,pred_class1_largest_component_ratio,branch,0,cam56,3418,-0.0975378656410705,0.034665711977806775
A,pred_class1_largest_component_ratio,branch,1,cam28_1,3418,-0.08356722786267674,0.010642059551755689
A,pred_class1_largest_component_ratio,branch,2,cam28_2,3418,-0.20123486384059647,-0.03900620705593445
A,pred_class1_largest_component_ratio,branch,3,camdeep,3418,-0.2078606110648011,-0.022952077618048523
A,pred_class1_mean_component_size,all,-1,all,13672,-0.12319387589312648,0.032373675188321016
A,pred_class1_mean_component_size,fold,0,all,2748,-0.048634642575264384,0.03209700865881421
A,pred_class1_mean_component_size,fold,1,all,2744,-0.07392418053621146,0.4378155276432421
A,pred_class1_mean_component_size,fold,2,all,2692,-0.1085805788848254,-0.2287663354945513
A,pred_class1_mean_component_size,fold,3,all,2724,-0.19517343533653533,-0.012355414842713193
A,pred_class1_mean_component_size,fold,4,all,2764,-0.06343368445111035,-0.07832123085202694
A,pred_class1_mean_component_size,branch,0,cam56,3418,-0.08644296544303014,0.05525018282764749
A,pred_class1_mean_component_size,branch,1,cam28_1,3418,-0.08290820401271663,0.021582920855873558
A,pred_class1_mean_component_size,branch,2,cam28_2,3418,-0.15322696635735086,0.017917736008447354
A,pred_class1_mean_component_size,branch,3,camdeep,3418,-0.17683743495740598,0.02955460737841735
A,pred_class1_boundary_density,all,-1,all,13672,-0.21522434201450658,-0.21182426427121007
A,pred_class1_boundary_density,fold,0,all,2748,-0.11042515421771154,-0.08742874431016104
A,pred_class1_boundary_density,fold,1,all,2744,-0.3605598247161175,-0.0938246544698723
A,pred_class1_boundary_density,fold,2,all,2692,-0.1788495064973888,-0.3127988396881038
A,pred_class1_boundary_density,fold,3,all,2724,-0.27259383162282774,-0.28177253272402053
A,pred_class1_boundary_density,fold,4,all,2764,-0.19158606449518772,-0.21654851434622077
A,pred_class1_boundary_density,branch,0,cam56,3418,-0.21649261244589993,-0.23989590465601418
A,pred_class1_boundary_density,branch,1,cam28_1,3418,-0.08200714394269383,-0.18690206557756286
A,pred_class1_boundary_density,branch,2,cam28_2,3418,-0.25557916561303207,-0.21151026598954883
A,pred_class1_boundary_density,branch,3,camdeep,3418,-0.2904354832499645,-0.22834949431152504
A,pred_class1_argmax_presence,all,-1,all,13672,-0.18964452161516815,-0.08785440352376081
A,pred_class1_argmax_presence,fold,0,all,2748,-0.08253318393016736,-0.025242590905477997
A,pred_class1_argmax_presence,fold,1,all,2744,-0.2874652817472731,0.2533370784023653
A,pred_class1_argmax_presence,fold,2,all,2692,-0.159909312776002,-0.2751852897609699
A,pred_class1_argmax_presence,fold,3,all,2724,-0.2519144542896419,-0.15710377463631478
A,pred_class1_argmax_presence,fold,4,all,2764,-0.1510124174690998,-0.14956037563435098
A,pred_class1_argmax_presence,branch,0,cam56,3418,-0.1701475476877172,-0.0815272727538755
A,pred_class1_argmax_presence,branch,1,cam28_1,3418,-0.09039252383607813,-0.07845026923978957
A,pred_class1_argmax_presence,branch,2,cam28_2,3418,-0.23024043187470072,-0.09466865274058112
A,pred_class1_argmax_presence,branch,3,camdeep,3418,-0.2709877005637079,-0.09586389529892916
A,cam_class2_mean,all,-1,all,13672,-0.061650642552289234,-0.33828190923869456
A,cam_class2_mean,fold,0,all,2748,-0.07129044665876991,-0.19399904777447946
A,cam_class2_mean,fold,1,all,2744,-0.07053059760760906,-0.1632939233141335
A,cam_class2_mean,fold,2,all,2692,-0.0426650705435339,-0.43637691365923476
A,cam_class2_mean,fold,3,all,2724,-0.0980119049325318,-0.4618508094251494
A,cam_class2_mean,fold,4,all,2764,-0.010420827437921084,-0.2508428950583505
A,cam_class2_mean,branch,0,cam56,3418,-0.10961327750604107,-0.3438619557561202
A,cam_class2_mean,branch,1,cam28_1,3418,-0.05353253545466072,-0.3431979434217505
A,cam_class2_mean,branch,2,cam28_2,3418,-0.003848673314757727,-0.34206864375363427
A,cam_class2_mean,branch,3,camdeep,3418,-0.06769725437022057,-0.33431312558292453
A,cam_class2_std,all,-1,all,13672,-0.05092083407584856,-0.34634162506259325
A,cam_class2_std,fold,0,all,2748,-0.057889439978955,-0.19776379637301744
A,cam_class2_std,fold,1,all,2744,-0.060728364921332836,-0.16667575612743873
A,cam_class2_std,fold,2,all,2692,-0.025342129016689783,-0.45278649179170555
A,cam_class2_std,fold,3,all,2724,-0.08864736748036484,-0.46255042308433564
A,cam_class2_std,fold,4,all,2764,-0.0032923198217619117,-0.27267082777514373
A,cam_class2_std,branch,0,cam56,3418,-0.10786418505529767,-0.3457817736497776
A,cam_class2_std,branch,1,cam28_1,3418,-0.043521934670072676,-0.3527228624426595
A,cam_class2_std,branch,2,cam28_2,3418,-9.03560101129713e-05,-0.3613477470434804
A,cam_class2_std,branch,3,camdeep,3418,-0.06079498369414221,-0.34377124860136576
A,cam_class2_max,all,-1,all,13672,-0.057980802919356964,-0.2374358937972035
A,cam_class2_max,fold,0,all,2748,-0.08978100002377515,-0.2013402028085568
A,cam_class2_max,fold,1,all,2744,-0.028938831919235044,-0.06574858113344136
A,cam_class2_max,fold,2,all,2692,-0.05207896352909523,-0.36879418806822495
A,cam_class2_max,fold,3,all,2724,-0.06849770191401644,-0.2904799847586162
A,cam_class2_max,fold,4,all,2764,-0.00975384610504249,-0.15763587391159195
A,cam_class2_max,branch,0,cam56,3418,-0.030713936155486714,0.02376544692403348
A,cam_class2_max,branch,1,cam28_1,3418,-0.026763573663345322,-0.2525242892341836
A,cam_class2_max,branch,2,cam28_2,3418,-0.029155921036298327,-0.3373596679246734
A,cam_class2_max,branch,3,camdeep,3418,-0.07834413357964796,-0.26438282560361853
A,cam_class2_p90,all,-1,all,13672,-0.055850886377399954,-0.32880973551161685
A,cam_class2_p90,fold,0,all,2748,-0.07183199308787645,-0.16625758018731687
A,cam_class2_p90,fold,1,all,2744,-0.0753531497478044,-0.15975728772200581
A,cam_class2_p90,fold,2,all,2692,-0.036282164234780485,-0.4165089358631097
A,cam_class2_p90,fold,3,all,2724,-0.09823389155766632,-0.4747129169261965
A,cam_class2_p90,fold,4,all,2764,0.006605000145328962,-0.25956291548386895
A,cam_class2_p90,branch,0,cam56,3418,-0.11026355070487655,-0.3504623099955943
A,cam_class2_p90,branch,1,cam28_1,3418,-0.05546877422247966,-0.33439258321333243
A,cam_class2_p90,branch,2,cam28_2,3418,0.012315806356096469,-0.3167214688689233
A,cam_class2_p90,branch,3,camdeep,3418,-0.05292309558342093,-0.3134743455845774
A,cam_class2_p95,all,-1,all,13672,-0.05870310265995818,-0.3351021342099822
A,cam_class2_p95,fold,0,all,2748,-0.07368689569375024,-0.17429712570628
A,cam_class2_p95,fold,1,all,2744,-0.07343519691878965,-0.16196923138039337
A,cam_class2_p95,fold,2,all,2692,-0.03784816206066204,-0.4331940601299061
A,cam_class2_p95,fold,3,all,2724,-0.10250399361119095,-0.46930891882393205
A,cam_class2_p95,fold,4,all,2764,-0.0009792178753224323,-0.260374510814368
A,cam_class2_p95,branch,0,cam56,3418,-0.11227520869399943,-0.3479806051489963
A,cam_class2_p95,branch,1,cam28_1,3418,-0.05845532117809187,-0.34319879920831603
A,cam_class2_p95,branch,2,cam28_2,3418,0.005172246636946776,-0.33306136630369226
A,cam_class2_p95,branch,3,camdeep,3418,-0.061914396154073285,-0.3299722433631354
A,cam_class2_p99,all,-1,all,13672,-0.046478427850589,-0.33041542537876933
A,cam_class2_p99,fold,0,all,2748,-0.05305182247096291,-0.19316222438024439
A,cam_class2_p99,fold,1,all,2744,-0.0483083892407921,-0.15165152921027913
A,cam_class2_p99,fold,2,all,2692,-0.020917462424107663,-0.4368847169188261
A,cam_class2_p99,fold,3,all,2724,-0.08352705388306729,-0.45289598584621416
A,cam_class2_p99,fold,4,all,2764,-0.007454358906411417,-0.24285700248443268
A,cam_class2_p99,branch,0,cam56,3418,-0.10468825827434845,-0.3226269014900147
A,cam_class2_p99,branch,1,cam28_1,3418,-0.04975611425643531,-0.34325818422423715
A,cam_class2_p99,branch,2,cam28_2,3418,0.00574276961239302,-0.34888497170382415
A,cam_class2_p99,branch,3,camdeep,3418,-0.05199611240528219,-0.33994715305164386
A,cam_class2_spatial_entropy,all,-1,all,13672,-0.06837853191693252,-0.3314311455502675
A,cam_class2_spatial_entropy,fold,0,all,2748,-0.0815007953888529,-0.19573122951078953
A,cam_class2_spatial_entropy,fold,1,all,2744,-0.07642666973668329,-0.1493289764017401
A,cam_class2_spatial_entropy,fold,2,all,2692,-0.05004299158092237,-0.42870595897464514
A,cam_class2_spatial_entropy,fold,3,all,2724,-0.10497640020571698,-0.4576466129526775
A,cam_class2_spatial_entropy,fold,4,all,2764,-0.01117680536108006,-0.2436783498482327
A,cam_class2_spatial_entropy,branch,0,cam56,3418,-0.1107554414912765,-0.34176697465023614
A,cam_class2_spatial_entropy,branch,1,cam28_1,3418,-0.05641867466186179,-0.3450527459491883
A,cam_class2_spatial_entropy,branch,2,cam28_2,3418,-0.006130341535625456,-0.3389484749673408
A,cam_class2_spatial_entropy,branch,3,camdeep,3418,-0.07104534171485026,-0.32464647212835795
A,cam_class2_top10_mass_ratio,all,-1,all,13672,-0.008476016507267816,0.041049178495232194
A,cam_class2_top10_mass_ratio,fold,0,all,2748,-0.039687449722839156,-0.08436658211765208
A,cam_class2_top10_mass_ratio,fold,1,all,2744,0.04994759238524014,0.0771678089718728
A,cam_class2_top10_mass_ratio,fold,2,all,2692,-0.014936315831224253,-0.0032448482196806524
A,cam_class2_top10_mass_ratio,fold,3,all,2724,0.0017308782285826451,0.05007951139908852
A,cam_class2_top10_mass_ratio,fold,4,all,2764,-0.01212237806550555,0.09404422036989223
A,cam_class2_top10_mass_ratio,branch,0,cam56,3418,0.10523283860855677,0.34782611602289254
A,cam_class2_top10_mass_ratio,branch,1,cam28_1,3418,0.027315353034052782,0.03651256559585126
A,cam_class2_top10_mass_ratio,branch,2,cam28_2,3418,-0.05477261352444957,-0.1993477757405525
A,cam_class2_top10_mass_ratio,branch,3,camdeep,3418,-0.0294468361728495,0.021534151038023905
A,cam_class2_top20_mass_ratio,all,-1,all,13672,-0.015307223432165076,0.02480216165550912
A,cam_class2_top20_mass_ratio,fold,0,all,2748,-0.047654543816081675,-0.09073576018496188
A,cam_class2_top20_mass_ratio,fold,1,all,2744,0.05294712422123073,0.06843551207674473
A,cam_class2_top20_mass_ratio,fold,2,all,2692,-0.023465429295446264,-0.02557625421359961
A,cam_class2_top20_mass_ratio,fold,3,all,2724,-0.010699904724425018,0.0313655228786862
A,cam_class2_top20_mass_ratio,fold,4,all,2764,-0.01439036182069705,0.07727776278083422
A,cam_class2_top20_mass_ratio,branch,0,cam56,3418,0.08984963539697047,0.32440935951803923
A,cam_class2_top20_mass_ratio,branch,1,cam28_1,3418,0.02424438606097865,0.01774459197365531
A,cam_class2_top20_mass_ratio,branch,2,cam28_2,3418,-0.05667070859086395,-0.2073690615093512
A,cam_class2_top20_mass_ratio,branch,3,camdeep,3418,-0.03366390360883661,0.008477840013880912
A,pred_class2_area_fraction,all,-1,all,13672,-0.044421320915785274,-0.17810224263951044
A,pred_class2_area_fraction,fold,0,all,2748,-0.030706569699362963,-0.10320538622557392
A,pred_class2_area_fraction,fold,1,all,2744,-0.10522445106160219,-0.20613732539470378
A,pred_class2_area_fraction,fold,2,all,2692,-0.05004745121729188,-0.09076207124012386
A,pred_class2_area_fraction,fold,3,all,2724,-0.07451954473836414,-0.3323624729643162
A,pred_class2_area_fraction,fold,4,all,2764,-0.016855158032226394,-0.09768778087133682
A,pred_class2_area_fraction,branch,0,cam56,3418,-0.08860079706486518,-0.18128439821746342
A,pred_class2_area_fraction,branch,1,cam28_1,3418,-0.07996217242208704,-0.1827547324430492
A,pred_class2_area_fraction,branch,2,cam28_2,3418,0.02289573944456668,-0.16855921475899271
A,pred_class2_area_fraction,branch,3,camdeep,3418,-0.040410178125614635,-0.18079189341344212
A,pred_class2_component_count,all,-1,all,13672,-0.061280719756998385,-0.1945861873718078
A,pred_class2_component_count,fold,0,all,2748,-0.03221949009024525,-0.11618145419601265
A,pred_class2_component_count,fold,1,all,2744,-0.11736145945050595,-0.20887678859700368
A,pred_class2_component_count,fold,2,all,2692,-0.053712782149265906,-0.11206540250979621
A,pred_class2_component_count,fold,3,all,2724,-0.09771796068074062,-0.3357950998633396
A,pred_class2_component_count,fold,4,all,2764,-0.051535966253692264,-0.14010849739701328
A,pred_class2_component_count,branch,0,cam56,3418,-0.11159490304756521,-0.20592252901511737
A,pred_class2_component_count,branch,1,cam28_1,3418,-0.08540567398538229,-0.19598286295144768
A,pred_class2_component_count,branch,2,cam28_2,3418,0.010629348056443132,-0.18128365873952987
A,pred_class2_component_count,branch,3,camdeep,3418,-0.05237303636525095,-0.1959395038066501
A,pred_class2_largest_component_ratio,all,-1,all,13672,-0.04184013937867909,-0.17669301541540267
A,pred_class2_largest_component_ratio,fold,0,all,2748,-0.02496334011903076,-0.09962564949643118
A,pred_class2_largest_component_ratio,fold,1,all,2744,-0.10526919345163255,-0.20385487059993188
A,pred_class2_largest_component_ratio,fold,2,all,2692,-0.04689720244499924,-0.09047351738452963
A,pred_class2_largest_component_ratio,fold,3,all,2724,-0.07179322203972154,-0.33131745027684606
A,pred_class2_largest_component_ratio,fold,4,all,2764,-0.011434214728222961,-0.0980090279120639
A,pred_class2_largest_component_ratio,branch,0,cam56,3418,-0.09073089596820344,-0.17852341353864518
A,pred_class2_largest_component_ratio,branch,1,cam28_1,3418,-0.08034326237716065,-0.18188747619997844
A,pred_class2_largest_component_ratio,branch,2,cam28_2,3418,0.025348682919503335,-0.16978748148846107
A,pred_class2_largest_component_ratio,branch,3,camdeep,3418,-0.03721625014433441,-0.17897977017539082
A,pred_class2_mean_component_size,all,-1,all,13672,-0.04187370860579243,-0.17571554188497632
A,pred_class2_mean_component_size,fold,0,all,2748,-0.02628918215979019,-0.09860826151554444
A,pred_class2_mean_component_size,fold,1,all,2744,-0.10387070134548035,-0.20423718313422679
A,pred_class2_mean_component_size,fold,2,all,2692,-0.048591955134961305,-0.08876530255016327
A,pred_class2_mean_component_size,fold,3,all,2724,-0.07235233441864365,-0.3304874471959598
A,pred_class2_mean_component_size,fold,4,all,2764,-0.013720033183909785,-0.0967718585334046
A,pred_class2_mean_component_size,branch,0,cam56,3418,-0.08709547433858401,-0.17924158823274963
A,pred_class2_mean_component_size,branch,1,cam28_1,3418,-0.08106375337588041,-0.18077894959399768
A,pred_class2_mean_component_size,branch,2,cam28_2,3418,0.02385524487408006,-0.16702290927675828
A,pred_class2_mean_component_size,branch,3,camdeep,3418,-0.03848168981317122,-0.17862047200302872
A,pred_class2_boundary_density,all,-1,all,13672,-0.060935728452205365,-0.19817086147912386
A,pred_class2_boundary_density,fold,0,all,2748,-0.027602111798500542,-0.1221131512491071
A,pred_class2_boundary_density,fold,1,all,2744,-0.11648653984587351,-0.20966052358198864
A,pred_class2_boundary_density,fold,2,all,2692,-0.0529005802970712,-0.11412858022650255
A,pred_class2_boundary_density,fold,3,all,2724,-0.09742945750791654,-0.3389446738680707
A,pred_class2_boundary_density,fold,4,all,2764,-0.056064006036082734,-0.14664906190990054
A,pred_class2_boundary_density,branch,0,cam56,3418,-0.10631897522849303,-0.2055826153894568
A,pred_class2_boundary_density,branch,1,cam28_1,3418,-0.08715542596848543,-0.20000205566756316
A,pred_class2_boundary_density,branch,2,cam28_2,3418,0.013195840823576527,-0.1862264651776451
A,pred_class2_boundary_density,branch,3,camdeep,3418,-0.05223707870113454,-0.2019499987355916
A,pred_class2_argmax_presence,all,-1,all,13672,-0.051636103646791706,-0.18710787225663325
A,pred_class2_argmax_presence,fold,0,all,2748,-0.028280383279850534,-0.10927710822694368
A,pred_class2_argmax_presence,fold,1,all,2744,-0.11110866797926791,-0.2064200155694308
A,pred_class2_argmax_presence,fold,2,all,2692,-0.04994815654610881,-0.10207240688682573
A,pred_class2_argmax_presence,fold,3,all,2724,-0.0855223753709736,-0.3353508130020538
A,pred_class2_argmax_presence,fold,4,all,2764,-0.03297799426783034,-0.12204087877709018
A,pred_class2_argmax_presence,branch,0,cam56,3418,-0.10024096927435173,-0.19370548727172945
A,pred_class2_argmax_presence,branch,1,cam28_1,3418,-0.08404416656131315,-0.19014261618249292
A,pred_class2_argmax_presence,branch,2,cam28_2,3418,0.01757375933464541,-0.17626808805648864
A,pred_class2_argmax_presence,branch,3,camdeep,3418,-0.04473452118339526,-0.18885525798834224
A,cam_class3_mean,all,-1,all,13672,-0.06771983908119067,-0.27510757149758375
A,cam_class3_mean,fold,0,all,2748,-0.11214504667048421,-0.21167139409317665
A,cam_class3_mean,fold,1,all,2744,-0.006739949089100865,-0.22806600755976336
