signal_set,signal,scope,scope_id,branch,samples,positive_fraction,auroc_relative_gain_positive
B,cam_class0_std,fold,0,all,2748,0.23071324599708878,0.4122154690526429
B,cam_class0_std,fold,1,all,2744,0.20298833819241982,0.6054217881245387
B,cam_class0_std,fold,2,all,2692,0.23068350668647847,0.49909298797674506
B,cam_class0_std,fold,3,all,2724,0.19823788546255505,0.4295762108262108
B,cam_class0_std,fold,4,all,2764,0.3386396526772793,0.5347008897679029
B,cam_class0_std,branch,0,cam56,3418,0.22440023405500292,0.5576518565477001
B,cam_class0_std,branch,1,cam28_1,3418,0.2864248098303101,0.5222654422662715
B,cam_class0_std,branch,2,cam28_2,3418,0.2393212404915155,0.4733653846153847
B,cam_class0_std,branch,3,camdeep,3418,0.21181977764774723,0.4413837071946253
B,cam_class0_max,all,-1,all,13672,0.24049151550614395,0.49804092202490075
B,cam_class0_max,fold,0,all,2748,0.23071324599708878,0.48875231668701075
B,cam_class0_max,fold,1,all,2744,0.20298833819241982,0.5107190440656761
B,cam_class0_max,fold,2,all,2692,0.23068350668647847,0.5017669822741937
B,cam_class0_max,fold,3,all,2724,0.19823788546255505,0.48134751051417723
B,cam_class0_max,fold,4,all,2764,0.3386396526772793,0.501912030802895
B,cam_class0_max,branch,0,cam56,3418,0.22440023405500292,0.5013202565069784
B,cam_class0_max,branch,1,cam28_1,3418,0.2864248098303101,0.5037084640509326
B,cam_class0_max,branch,2,cam28_2,3418,0.2393212404915155,0.488268760579274
B,cam_class0_max,branch,3,camdeep,3418,0.21181977764774723,0.4978679344727592
B,cam_class0_p90,all,-1,all,13672,0.24049151550614395,0.4212710183222176
B,cam_class0_p90,fold,0,all,2748,0.23071324599708878,0.34719453306632364
B,cam_class0_p90,fold,1,all,2744,0.20298833819241982,0.5441325803938566
B,cam_class0_p90,fold,2,all,2692,0.23068350668647847,0.3628479633245237
B,cam_class0_p90,fold,3,all,2724,0.19823788546255505,0.3580017975851309
B,cam_class0_p90,fold,4,all,2764,0.3386396526772793,0.4893177004432474
B,cam_class0_p90,branch,0,cam56,3418,0.22440023405500292,0.3995872261924727
B,cam_class0_p90,branch,1,cam28_1,3418,0.2864248098303101,0.42457809154189596
B,cam_class0_p90,branch,2,cam28_2,3418,0.2393212404915155,0.39515939439533576
B,cam_class0_p90,branch,3,camdeep,3418,0.21181977764774723,0.3985337274975698
B,cam_class0_p95,all,-1,all,13672,0.24049151550614395,0.435226754313205
B,cam_class0_p95,fold,0,all,2748,0.23071324599708878,0.35734841181965504
B,cam_class0_p95,fold,1,all,2744,0.20298833819241982,0.5608922973109423
B,cam_class0_p95,fold,2,all,2692,0.23068350668647847,0.3794004467802045
B,cam_class0_p95,fold,3,all,2724,0.19823788546255505,0.37228666395333054
B,cam_class0_p95,fold,4,all,2764,0.3386396526772793,0.4996461150386205
B,cam_class0_p95,branch,0,cam56,3418,0.22440023405500292,0.4093714851152084
B,cam_class0_p95,branch,1,cam28_1,3418,0.2864248098303101,0.4358456659132475
B,cam_class0_p95,branch,2,cam28_2,3418,0.2393212404915155,0.41836420914049277
B,cam_class0_p95,branch,3,camdeep,3418,0.21181977764774723,0.42135300668151443
B,cam_class0_p99,all,-1,all,13672,0.24049151550614395,0.45504452327462425
B,cam_class0_p99,fold,0,all,2748,0.23071324599708878,0.3857205530801118
B,cam_class0_p99,fold,1,all,2744,0.20298833819241982,0.5730233081231596
B,cam_class0_p99,fold,2,all,2692,0.23068350668647847,0.4143901947840394
B,cam_class0_p99,fold,3,all,2724,0.19823788546255505,0.3790390550807218
B,cam_class0_p99,fold,4,all,2764,0.3386396526772793,0.5101399292113187
B,cam_class0_p99,branch,0,cam56,3418,0.22440023405500292,0.4320698641677613
B,cam_class0_p99,branch,1,cam28_1,3418,0.2864248098303101,0.4503987174703208
B,cam_class0_p99,branch,2,cam28_2,3418,0.2393212404915155,0.4435438217039684
B,cam_class0_p99,branch,3,camdeep,3418,0.21181977764774723,0.4627625539873752
B,cam_class0_spatial_entropy,all,-1,all,13672,0.24049151550614395,0.38143280100116594
B,cam_class0_spatial_entropy,fold,0,all,2748,0.23071324599708878,0.31509629359922886
B,cam_class0_spatial_entropy,fold,1,all,2744,0.20298833819241982,0.5009793467026882
B,cam_class0_spatial_entropy,fold,2,all,2692,0.23068350668647847,0.3137270224268734
B,cam_class0_spatial_entropy,fold,3,all,2724,0.19823788546255505,0.31315289648622985
B,cam_class0_spatial_entropy,fold,4,all,2764,0.3386396526772793,0.4564356215751183
B,cam_class0_spatial_entropy,branch,0,cam56,3418,0.22440023405500292,0.37849730268325105
B,cam_class0_spatial_entropy,branch,1,cam28_1,3418,0.2864248098303101,0.39466956978047824
B,cam_class0_spatial_entropy,branch,2,cam28_2,3418,0.2393212404915155,0.3453481756629678
B,cam_class0_spatial_entropy,branch,3,camdeep,3418,0.21181977764774723,0.3622668237581365
B,cam_class0_top10_mass_ratio,all,-1,all,13672,0.24049151550614395,0.6067334753026367
B,cam_class0_top10_mass_ratio,fold,0,all,2748,0.23071324599708878,0.6606213943993624
B,cam_class0_top10_mass_ratio,fold,1,all,2744,0.20298833819241982,0.5089150923647898
B,cam_class0_top10_mass_ratio,fold,2,all,2692,0.23068350668647847,0.6746054517137589
B,cam_class0_top10_mass_ratio,fold,3,all,2724,0.19823788546255505,0.6484313525980193
B,cam_class0_top10_mass_ratio,fold,4,all,2764,0.3386396526772793,0.5375933367932821
B,cam_class0_top10_mass_ratio,branch,0,cam56,3418,0.22440023405500292,0.6202699824965808
B,cam_class0_top10_mass_ratio,branch,1,cam28_1,3418,0.2864248098303101,0.6075906877557028
B,cam_class0_top10_mass_ratio,branch,2,cam28_2,3418,0.2393212404915155,0.6282186853488809
B,cam_class0_top10_mass_ratio,branch,3,camdeep,3418,0.21181977764774723,0.6334782737985374
B,cam_class0_top20_mass_ratio,all,-1,all,13672,0.24049151550614395,0.6108637856200255
B,cam_class0_top20_mass_ratio,fold,0,all,2748,0.23071324599708878,0.6618189089411435
B,cam_class0_top20_mass_ratio,fold,1,all,2744,0.20298833819241982,0.5155796574995547
B,cam_class0_top20_mass_ratio,fold,2,all,2692,0.23068350668647847,0.6788532071214245
B,cam_class0_top20_mass_ratio,fold,3,all,2724,0.19823788546255505,0.6532873762040429
B,cam_class0_top20_mass_ratio,fold,4,all,2764,0.3386396526772793,0.5417633932746078
B,cam_class0_top20_mass_ratio,branch,0,cam56,3418,0.22440023405500292,0.621201711292435
B,cam_class0_top20_mass_ratio,branch,1,cam28_1,3418,0.2864248098303101,0.6113008270021414
B,cam_class0_top20_mass_ratio,branch,2,cam28_2,3418,0.2393212404915155,0.6316663532066955
B,cam_class0_top20_mass_ratio,branch,3,camdeep,3418,0.21181977764774723,0.633812554602616
B,pred_class0_area_fraction,all,-1,all,13672,0.24049151550614395,0.3472292466840245
B,pred_class0_area_fraction,fold,0,all,2748,0.23071324599708878,0.27375965845840705
B,pred_class0_area_fraction,fold,1,all,2744,0.20298833819241982,0.45707990500419077
B,pred_class0_area_fraction,fold,2,all,2692,0.23068350668647847,0.28127597502820567
B,pred_class0_area_fraction,fold,3,all,2724,0.19823788546255505,0.3275708859042193
B,pred_class0_area_fraction,fold,4,all,2764,0.3386396526772793,0.3994583894406104
B,pred_class0_area_fraction,branch,0,cam56,3418,0.22440023405500292,0.35691803098090463
B,pred_class0_area_fraction,branch,1,cam28_1,3418,0.2864248098303101,0.35790677620770084
B,pred_class0_area_fraction,branch,2,cam28_2,3418,0.2393212404915155,0.3231747225879255
B,pred_class0_area_fraction,branch,3,camdeep,3418,0.21181977764774723,0.35502262035134347
B,pred_class0_component_count,all,-1,all,13672,0.24049151550614395,0.5495582907120818
B,pred_class0_component_count,fold,0,all,2748,0.23071324599708878,0.4525120199123166
B,pred_class0_component_count,fold,1,all,2744,0.20298833819241982,0.5874935045425105
B,pred_class0_component_count,fold,2,all,2692,0.23068350668647847,0.5797634070994976
B,pred_class0_component_count,fold,3,all,2724,0.19823788546255505,0.5491923585673586
B,pred_class0_component_count,fold,4,all,2764,0.3386396526772793,0.5617910611756345
B,pred_class0_component_count,branch,0,cam56,3418,0.22440023405500292,0.6164198696022312
B,pred_class0_component_count,branch,1,cam28_1,3418,0.2864248098303101,0.543473626768954
B,pred_class0_component_count,branch,2,cam28_2,3418,0.2393212404915155,0.48430576452886975
B,pred_class0_component_count,branch,3,camdeep,3418,0.21181977764774723,0.5748832580688824
B,pred_class0_largest_component_ratio,all,-1,all,13672,0.24049151550614395,0.3775317790752384
B,pred_class0_largest_component_ratio,fold,0,all,2748,0.23071324599708878,0.3608603750272332
B,pred_class0_largest_component_ratio,fold,1,all,2744,0.20298833819241982,0.39704997459280755
B,pred_class0_largest_component_ratio,fold,2,all,2692,0.23068350668647847,0.3585613304190761
B,pred_class0_largest_component_ratio,fold,3,all,2724,0.19823788546255505,0.37230362230362235
B,pred_class0_largest_component_ratio,fold,4,all,2764,0.3386396526772793,0.4256093484074885
B,pred_class0_largest_component_ratio,branch,0,cam56,3418,0.22440023405500292,0.3482191906131705
B,pred_class0_largest_component_ratio,branch,1,cam28_1,3418,0.2864248098303101,0.3889749520579986
B,pred_class0_largest_component_ratio,branch,2,cam28_2,3418,0.2393212404915155,0.3965720801203686
B,pred_class0_largest_component_ratio,branch,3,camdeep,3418,0.21181977764774723,0.3632094238475516
B,pred_class0_mean_component_size,all,-1,all,13672,0.24049151550614395,0.35166514305650837
B,pred_class0_mean_component_size,fold,0,all,2748,0.23071324599708878,0.28126408292023436
B,pred_class0_mean_component_size,fold,1,all,2744,0.20298833819241982,0.4549192675176229
B,pred_class0_mean_component_size,fold,2,all,2692,0.23068350668647847,0.28997364883200333
B,pred_class0_mean_component_size,fold,3,all,2724,0.19823788546255505,0.3320521299687967
B,pred_class0_mean_component_size,fold,4,all,2764,0.3386396526772793,0.4015171173951262
B,pred_class0_mean_component_size,branch,0,cam56,3418,0.22440023405500292,0.3651289985772017
B,pred_class0_mean_component_size,branch,1,cam28_1,3418,0.2864248098303101,0.3593836704454889
B,pred_class0_mean_component_size,branch,2,cam28_2,3418,0.2393212404915155,0.3251064980252022
B,pred_class0_mean_component_size,branch,3,camdeep,3418,0.21181977764774723,0.35818726492676584
B,pred_class0_boundary_density,all,-1,all,13672,0.24049151550614395,0.6633358709262612
B,pred_class0_boundary_density,fold,0,all,2748,0.23071324599708878,0.592312329699256
B,pred_class0_boundary_density,fold,1,all,2744,0.20298833819241982,0.6787533482903298
B,pred_class0_boundary_density,fold,2,all,2692,0.23068350668647847,0.7182656592729443
B,pred_class0_boundary_density,fold,3,all,2724,0.19823788546255505,0.6942460317460318
B,pred_class0_boundary_density,fold,4,all,2764,0.3386396526772793,0.6227855159064131
B,pred_class0_boundary_density,branch,0,cam56,3418,0.22440023405500292,0.6689343078329646
B,pred_class0_boundary_density,branch,1,cam28_1,3418,0.2864248098303101,0.6942843585739228
B,pred_class0_boundary_density,branch,2,cam28_2,3418,0.2393212404915155,0.6346325465488057
B,pred_class0_boundary_density,branch,3,camdeep,3418,0.21181977764774723,0.6634435742205925
B,pred_class0_argmax_presence,all,-1,all,13672,0.24049151550614395,0.4634730719917223
B,pred_class0_argmax_presence,fold,0,all,2748,0.23071324599708878,0.40834350536755115
B,pred_class0_argmax_presence,fold,1,all,2744,0.20298833819241982,0.4884719482432096
B,pred_class0_argmax_presence,fold,2,all,2692,0.23068350668647847,0.4702785417206092
B,pred_class0_argmax_presence,fold,3,all,2724,0.19823788546255505,0.4610653235653236
B,pred_class0_argmax_presence,fold,4,all,2764,0.3386396526772793,0.49208887392694833
B,pred_class0_argmax_presence,branch,0,cam56,3418,0.22440023405500292,0.4853397183026552
B,pred_class0_argmax_presence,branch,1,cam28_1,3418,0.2864248098303101,0.4660530006730098
B,pred_class0_argmax_presence,branch,2,cam28_2,3418,0.2393212404915155,0.4401194282490126
B,pred_class0_argmax_presence,branch,3,camdeep,3418,0.21181977764774723,0.46974656182964397
B,cam_class1_mean,all,-1,all,13672,0.24049151550614395,0.6372153145256224
B,cam_class1_mean,fold,0,all,2748,0.23071324599708878,0.6899265524414374
B,cam_class1_mean,fold,1,all,2744,0.20298833819241982,0.5752902535711676
B,cam_class1_mean,fold,2,all,2692,0.23068350668647847,0.7113594605669428
B,cam_class1_mean,fold,3,all,2724,0.19823788546255505,0.6421499796499798
B,cam_class1_mean,fold,4,all,2764,0.3386396526772793,0.5872532448708598
B,cam_class1_mean,branch,0,cam56,3418,0.22440023405500292,0.6152301879146241
B,cam_class1_mean,branch,1,cam28_1,3418,0.2864248098303101,0.6370898336153943
B,cam_class1_mean,branch,2,cam28_2,3418,0.2393212404915155,0.6401203686289261
B,cam_class1_mean,branch,3,camdeep,3418,0.21181977764774723,0.6223154995549759
B,cam_class1_std,all,-1,all,13672,0.24049151550614395,0.614477365983227
B,cam_class1_std,fold,0,all,2748,0.23071324599708878,0.6006259158561371
B,cam_class1_std,fold,1,all,2744,0.20298833819241982,0.5792872687391384
B,cam_class1_std,fold,2,all,2692,0.23068350668647847,0.6911797065681977
B,cam_class1_std,fold,3,all,2724,0.19823788546255505,0.6532267501017501
B,cam_class1_std,fold,4,all,2764,0.3386396526772793,0.5557627433653145
B,cam_class1_std,branch,0,cam56,3418,0.22440023405500292,0.6327862305779178
B,cam_class1_std,branch,1,cam28_1,3418,0.2864248098303101,0.6692493993377113
B,cam_class1_std,branch,2,cam28_2,3418,0.2393212404915155,0.5853394771487681
B,cam_class1_std,branch,3,camdeep,3418,0.21181977764774723,0.5884862309121559
B,cam_class1_max,all,-1,all,13672,0.24049151550614395,0.5037076271186441
B,cam_class1_max,fold,0,all,2748,0.23071324599708878,0.5037842951750237
B,cam_class1_max,fold,1,all,2744,0.20298833819241982,0.5002286236854139
B,cam_class1_max,fold,2,all,2692,0.23068350668647847,0.5113471752776436
B,cam_class1_max,fold,3,all,2724,0.19823788546255505,0.5016025641025641
B,cam_class1_max,fold,4,all,2764,0.3386396526772793,0.5016411378555798
B,cam_class1_max,branch,0,cam56,3418,0.22440023405500292,0.5
B,cam_class1_max,branch,1,cam28_1,3418,0.2864248098303101,0.5002050020500205
B,cam_class1_max,branch,2,cam28_2,3418,0.2393212404915155,0.5136538461538461
B,cam_class1_max,branch,3,camdeep,3418,0.21181977764774723,0.500927988121752
B,cam_class1_p90,all,-1,all,13672,0.24049151550614395,0.630970636324272
B,cam_class1_p90,fold,0,all,2748,0.23071324599708878,0.6613182657900314
B,cam_class1_p90,fold,1,all,2744,0.20298833819241982,0.5767063248722046
B,cam_class1_p90,fold,2,all,2692,0.23068350668647847,0.7025490420195771
B,cam_class1_p90,fold,3,all,2724,0.19823788546255505,0.6544914190747524
B,cam_class1_p90,fold,4,all,2764,0.3386396526772793,0.577511618881969
B,cam_class1_p90,branch,0,cam56,3418,0.22440023405500292,0.6172908602052705
B,cam_class1_p90,branch,1,cam28_1,3418,0.2864248098303101,0.6563060012622598
B,cam_class1_p90,branch,2,cam28_2,3418,0.2393212404915155,0.631039825089336
B,cam_class1_p90,branch,3,camdeep,3418,0.21181977764774723,0.6084310540714581
B,cam_class1_p95,all,-1,all,13672,0.24049151550614395,0.6258452785306986
B,cam_class1_p95,fold,0,all,2748,0.23071324599708878,0.6494908511381237
B,cam_class1_p95,fold,1,all,2744,0.20298833819241982,0.5730245394895084
B,cam_class1_p95,fold,2,all,2692,0.23068350668647847,0.7010444828554122
B,cam_class1_p95,fold,3,all,2724,0.19823788546255505,0.6532852564102564
B,cam_class1_p95,fold,4,all,2764,0.3386396526772793,0.5698260908189792
B,cam_class1_p95,branch,0,cam56,3418,0.22440023405500292,0.6224395900885106
B,cam_class1_p95,branch,1,cam28_1,3418,0.2864248098303101,0.6589582545467947
B,cam_class1_p95,branch,2,cam28_2,3418,0.2393212404915155,0.6216404927590747
B,cam_class1_p95,branch,3,camdeep,3418,0.21181977764774723,0.5981232081113339
B,cam_class1_p99,all,-1,all,13672,0.24049151550614395,0.6071094133684988
B,cam_class1_p99,fold,0,all,2748,0.23071324599708878,0.6372631457998204
B,cam_class1_p99,fold,1,all,2744,0.20298833819241982,0.5638574274786788
B,cam_class1_p99,fold,2,all,2692,0.23068350668647847,0.6809393736524088
B,cam_class1_p99,fold,3,all,2724,0.19823788546255505,0.6361437559354226
B,cam_class1_p99,fold,4,all,2764,0.3386396526772793,0.5340080233406272
B,cam_class1_p99,branch,0,cam56,3418,0.22440023405500292,0.619281204062131
B,cam_class1_p99,branch,1,cam28_1,3418,0.2864248098303101,0.6393974154246139
B,cam_class1_p99,branch,2,cam28_2,3418,0.2393212404915155,0.6119021534700018
B,cam_class1_p99,branch,3,camdeep,3418,0.21181977764774723,0.588639272047152
B,cam_class1_spatial_entropy,all,-1,all,13672,0.24049151550614395,0.6336607806460622
B,cam_class1_spatial_entropy,fold,0,all,2748,0.23071324599708878,0.7028970152416368
B,cam_class1_spatial_entropy,fold,1,all,2744,0.20298833819241982,0.5582046350271187
B,cam_class1_spatial_entropy,fold,2,all,2692,0.23068350668647847,0.711724909046094
B,cam_class1_spatial_entropy,fold,3,all,2724,0.19823788546255505,0.6227394519061187
B,cam_class1_spatial_entropy,fold,4,all,2764,0.3386396526772793,0.5876877840430904
B,cam_class1_spatial_entropy,branch,0,cam56,3418,0.22440023405500292,0.6072752059811628
B,cam_class1_spatial_entropy,branch,1,cam28_1,3418,0.2864248098303101,0.6118599235021972
B,cam_class1_spatial_entropy,branch,2,cam28_2,3418,0.2393212404915155,0.6395208764340793
B,cam_class1_spatial_entropy,branch,3,camdeep,3418,0.21181977764774723,0.6343021836944797
B,cam_class1_top10_mass_ratio,all,-1,all,13672,0.24049151550614395,0.36717514007138063
B,cam_class1_top10_mass_ratio,fold,0,all,2748,0.23071324599708878,0.30702780621304865
B,cam_class1_top10_mass_ratio,fold,1,all,2744,0.20298833819241982,0.42980924493436407
B,cam_class1_top10_mass_ratio,fold,2,all,2692,0.23068350668647847,0.2997252916006721
B,cam_class1_top10_mass_ratio,fold,3,all,2724,0.19823788546255505,0.36994556369556364
B,cam_class1_top10_mass_ratio,fold,4,all,2764,0.3386396526772793,0.4124457629654566
B,cam_class1_top10_mass_ratio,branch,0,cam56,3418,0.22440023405500292,0.38983395112518116
B,cam_class1_top10_mass_ratio,branch,1,cam28_1,3418,0.2864248098303101,0.3773277365051485
B,cam_class1_top10_mass_ratio,branch,2,cam28_2,3418,0.2393212404915155,0.373045890539778
B,cam_class1_top10_mass_ratio,branch,3,camdeep,3418,0.21181977764774723,0.37237753632996595
B,cam_class1_top20_mass_ratio,all,-1,all,13672,0.24049151550614395,0.36734237986383694
B,cam_class1_top20_mass_ratio,fold,0,all,2748,0.23071324599708878,0.3031360704810054
B,cam_class1_top20_mass_ratio,fold,1,all,2744,0.20298833819241982,0.4327181427055089
B,cam_class1_top20_mass_ratio,fold,2,all,2692,0.23068350668647847,0.2980943805687156
B,cam_class1_top20_mass_ratio,fold,3,all,2724,0.19823788546255505,0.3743708452041785
B,cam_class1_top20_mass_ratio,fold,4,all,2764,0.3386396526772793,0.4126585030578466
B,cam_class1_top20_mass_ratio,branch,0,cam56,3418,0.22440023405500292,0.3898147706432396
B,cam_class1_top20_mass_ratio,branch,1,cam28_1,3418,0.2864248098303101,0.3809725431268613
B,cam_class1_top20_mass_ratio,branch,2,cam28_2,3418,0.2393212404915155,0.37293962760955424
B,cam_class1_top20_mass_ratio,branch,3,camdeep,3418,0.21181977764774723,0.3684543511876197
B,pred_class1_area_fraction,all,-1,all,13672,0.24049151550614395,0.6244904897671507
B,pred_class1_area_fraction,fold,0,all,2748,0.23071324599708878,0.6894829870862419
B,pred_class1_area_fraction,fold,1,all,2744,0.20298833819241982,0.521058006385045
B,pred_class1_area_fraction,fold,2,all,2692,0.23068350668647847,0.7067971862022204
B,pred_class1_area_fraction,fold,3,all,2724,0.19823788546255505,0.6183290089540089
B,pred_class1_area_fraction,fold,4,all,2764,0.3386396526772793,0.5905796466176663
B,pred_class1_area_fraction,branch,0,cam56,3418,0.22440023405500292,0.6333341038313258
B,pred_class1_area_fraction,branch,1,cam28_1,3418,0.2864248098303101,0.6262441991120626
B,pred_class1_area_fraction,branch,2,cam28_2,3418,0.2393212404915155,0.6309434361482039
B,pred_class1_area_fraction,branch,3,camdeep,3418,0.21181977764774723,0.6088722329547552
B,pred_class1_component_count,all,-1,all,13672,0.24049151550614395,0.6714973924651064
B,pred_class1_component_count,fold,0,all,2748,0.23071324599708878,0.7031935959459096
B,pred_class1_component_count,fold,1,all,2744,0.20298833819241982,0.6468108842934297
B,pred_class1_component_count,fold,2,all,2692,0.23068350668647847,0.7059333282015037
B,pred_class1_component_count,fold,3,all,2724,0.19823788546255505,0.6747795414462081
B,pred_class1_component_count,fold,4,all,2764,0.3386396526772793,0.6061768852045111
B,pred_class1_component_count,branch,0,cam56,3418,0.22440023405500292,0.6774322449475414
B,pred_class1_component_count,branch,1,cam28_1,3418,0.2864248098303101,0.6930449232990799
