probe,fold,feature,coefficient
Linear-B,0,pair_cam56_cam28_2_cam_cosine_min,0.0008246773504652083
Linear-B,0,pair_cam56_cam28_2_probability_l1,-0.005621120799332857
Linear-B,0,pair_cam56_camdeep_jsd_mean,0.00975878071039915
Linear-B,0,pair_cam56_camdeep_jsd_std,-0.0004412590933497995
Linear-B,0,pair_cam56_camdeep_jsd_p90,-0.0017421648371964693
Linear-B,0,pair_cam56_camdeep_argmax_agreement,-4.914930832455866e-05
Linear-B,0,pair_cam56_camdeep_cam_cosine_mean,-0.0008958382532000542
Linear-B,0,pair_cam56_camdeep_cam_cosine_min,0.00030941053410060704
Linear-B,0,pair_cam56_camdeep_probability_l1,-0.006141272373497486
Linear-B,0,pair_cam28_1_cam28_2_jsd_mean,-0.010472480207681656
Linear-B,0,pair_cam28_1_cam28_2_jsd_std,0.0021110912784934044
Linear-B,0,pair_cam28_1_cam28_2_jsd_p90,0.003473807591944933
Linear-B,0,pair_cam28_1_cam28_2_argmax_agreement,-0.006680911406874657
Linear-B,0,pair_cam28_1_cam28_2_cam_cosine_mean,0.0025487372186034918
Linear-B,0,pair_cam28_1_cam28_2_cam_cosine_min,-0.0015920322621241212
Linear-B,0,pair_cam28_1_cam28_2_probability_l1,0.005808813497424126
Linear-B,0,pair_cam28_1_camdeep_jsd_mean,-0.002436210634186864
Linear-B,0,pair_cam28_1_camdeep_jsd_std,-0.000723515055142343
Linear-B,0,pair_cam28_1_camdeep_jsd_p90,0.001591098727658391
Linear-B,0,pair_cam28_1_camdeep_argmax_agreement,0.0014535934897139668
Linear-B,0,pair_cam28_1_camdeep_cam_cosine_mean,-0.00031382034649141133
Linear-B,0,pair_cam28_1_camdeep_cam_cosine_min,0.0006851579528301954
Linear-B,0,pair_cam28_1_camdeep_probability_l1,0.0004677528340835124
Linear-B,0,pair_cam28_2_camdeep_jsd_mean,0.002970722271129489
Linear-B,0,pair_cam28_2_camdeep_jsd_std,-0.00018664322851691395
Linear-B,0,pair_cam28_2_camdeep_jsd_p90,-0.002018410712480545
Linear-B,0,pair_cam28_2_camdeep_argmax_agreement,-0.005838342010974884
Linear-B,0,pair_cam28_2_camdeep_cam_cosine_mean,-0.0010986479464918375
Linear-B,0,pair_cam28_2_camdeep_cam_cosine_min,-9.602740465197712e-05
Linear-B,0,pair_cam28_2_camdeep_probability_l1,-0.001389219774864614
Linear-B,0,tta_jsd_mean,-0.006215174216777086
Linear-B,0,tta_jsd_max,-0.00024152293917723
Linear-B,0,tta_l1_mean,0.002694457769393921
Linear-B,0,tta_l1_max,-0.0031901823822408915
Linear-B,0,tta_three_view_argmax_consistency,0.0012894818792119622
Linear-B,0,tta_probability_variance_mean,0.0031377554405480623
Linear-B,0,tta_probability_variance_p90,0.00402127206325531
Linear-B,1,entropy_mean,0.014636611565947533
Linear-B,1,entropy_std,0.005146091338247061
Linear-B,1,entropy_p90,-0.008997411467134953
Linear-B,1,top1_mean,-0.010337159968912601
Linear-B,1,top1_std,-0.0026114375796169043
Linear-B,1,margin_mean,-0.008851217105984688
Linear-B,1,margin_std,0.005553833208978176
Linear-B,1,margin_p10,0.006617412436753511
Linear-B,1,margin_p50,0.013075803406536579
Linear-B,1,cam_class0_mean,-0.013074485585093498
Linear-B,1,cam_class0_std,-0.001590211526490748
Linear-B,1,cam_class0_max,0.011260665021836758
Linear-B,1,cam_class0_p90,0.008934802375733852
Linear-B,1,cam_class0_p95,0.008827189914882183
Linear-B,1,cam_class0_p99,0.004848088603466749
Linear-B,1,cam_class0_spatial_entropy,-0.01726740598678589
Linear-B,1,cam_class0_top10_mass_ratio,-0.007282812613993883
Linear-B,1,cam_class0_top20_mass_ratio,0.0012537770671769977
Linear-B,1,pred_class0_area_fraction,-0.007352157961577177
Linear-B,1,pred_class0_component_count,0.0010013063438236713
Linear-B,1,pred_class0_largest_component_ratio,-0.0024020648561418056
Linear-B,1,pred_class0_mean_component_size,0.006055887788534164
Linear-B,1,pred_class0_boundary_density,-0.006470173131674528
Linear-B,1,pred_class0_argmax_presence,0.0034868221264332533
Linear-B,1,cam_class1_mean,-0.007188989780843258
Linear-B,1,cam_class1_std,-9.912106906995177e-05
Linear-B,1,cam_class1_max,0.00014792934234719723
Linear-B,1,cam_class1_p90,0.006596837658435106
Linear-B,1,cam_class1_p95,0.0012731397291645408
Linear-B,1,cam_class1_p99,-0.000980137032456696
Linear-B,1,cam_class1_spatial_entropy,0.000280348293017596
Linear-B,1,cam_class1_top10_mass_ratio,0.0028971482533961535
Linear-B,1,cam_class1_top20_mass_ratio,-0.003448603441938758
Linear-B,1,pred_class1_area_fraction,0.014519027434289455
Linear-B,1,pred_class1_component_count,-0.0014482412952929735
Linear-B,1,pred_class1_largest_component_ratio,-0.002804632531479001
Linear-B,1,pred_class1_mean_component_size,-0.011303613893687725
Linear-B,1,pred_class1_boundary_density,-0.008156227879226208
Linear-B,1,pred_class1_argmax_presence,-0.0016826444771140814
Linear-B,1,cam_class2_mean,-0.0008083272259682417
Linear-B,1,cam_class2_std,0.009256327524781227
Linear-B,1,cam_class2_max,0.008317038416862488
Linear-B,1,cam_class2_p90,-0.002867609728127718
Linear-B,1,cam_class2_p95,-0.00019520535715855658
Linear-B,1,cam_class2_p99,-0.006907087285071611
Linear-B,1,cam_class2_spatial_entropy,0.0018242227379232645
Linear-B,1,cam_class2_top10_mass_ratio,-0.0035972364712506533
Linear-B,1,cam_class2_top20_mass_ratio,-0.0065475571900606155
Linear-B,1,pred_class2_area_fraction,-0.0043097324669361115
Linear-B,1,pred_class2_component_count,-0.0014740112237632275
Linear-B,1,pred_class2_largest_component_ratio,-0.0015483626630157232
Linear-B,1,pred_class2_mean_component_size,0.0011366329854354262
Linear-B,1,pred_class2_boundary_density,-0.001316056470386684
Linear-B,1,pred_class2_argmax_presence,0.0009257188648916781
Linear-B,1,cam_class3_mean,0.0019288520561531186
Linear-B,1,cam_class3_std,-0.005550074856728315
Linear-B,1,cam_class3_max,-0.007397760637104511
Linear-B,1,cam_class3_p90,0.004114491865038872
Linear-B,1,cam_class3_p95,-0.0002443941484671086
Linear-B,1,cam_class3_p99,0.0015951074892655015
Linear-B,1,cam_class3_spatial_entropy,0.0032171679195016623
Linear-B,1,cam_class3_top10_mass_ratio,0.00019003168563358486
Linear-B,1,cam_class3_top20_mass_ratio,0.006582420319318771
Linear-B,1,pred_class3_area_fraction,-0.007996316999197006
Linear-B,1,pred_class3_component_count,-0.005163794383406639
Linear-B,1,pred_class3_largest_component_ratio,0.01427681464701891
Linear-B,1,pred_class3_mean_component_size,-0.0038851124700158834
Linear-B,1,pred_class3_boundary_density,-0.006610615644603968
Linear-B,1,pred_class3_argmax_presence,-5.0983737310161814e-05
Linear-B,1,present_cam_mean_mean,0.050837814807891846
Linear-B,1,present_cam_mean_std,0.007012511137872934
Linear-B,1,present_cam_mean_max,-0.014392680488526821
Linear-B,1,present_cam_std_mean,0.0070852115750312805
Linear-B,1,present_cam_std_std,-7.462162466254085e-05
Linear-B,1,present_cam_std_max,0.0033726899418979883
Linear-B,1,present_cam_max_mean,0.0
Linear-B,1,present_cam_max_std,0.0
Linear-B,1,present_cam_max_max,0.0
Linear-B,1,present_cam_p90_mean,-0.034159962087869644
Linear-B,1,present_cam_p90_std,-0.00034010474337264895
Linear-B,1,present_cam_p90_max,0.001060511451214552
Linear-B,1,present_cam_p95_mean,0.028682244941592216
Linear-B,1,present_cam_p95_std,0.01272131223231554
Linear-B,1,present_cam_p95_max,-0.028760340064764023
Linear-B,1,present_cam_p99_mean,-0.025210199877619743
Linear-B,1,present_cam_p99_std,-0.011920841410756111
Linear-B,1,present_cam_p99_max,0.0219089537858963
Linear-B,1,present_cam_spatial_entropy_mean,0.009144572541117668
Linear-B,1,present_cam_spatial_entropy_std,-0.011047786101698875
Linear-B,1,present_cam_spatial_entropy_max,0.02005716599524021
Linear-B,1,present_cam_top10_mass_ratio_mean,-0.05988600105047226
Linear-B,1,present_cam_top10_mass_ratio_std,0.032598309218883514
Linear-B,1,present_cam_top10_mass_ratio_max,-0.01980617083609104
Linear-B,1,present_cam_top20_mass_ratio_mean,0.09332238137722015
Linear-B,1,present_cam_top20_mass_ratio_std,-0.02678714320063591
Linear-B,1,present_cam_top20_mass_ratio_max,0.010047425515949726
Linear-B,1,to_others_jsd_mean_mean,-0.00015781811089254916
Linear-B,1,to_others_jsd_mean_max,-0.0018197449389845133
Linear-B,1,to_others_probability_l1_mean,-0.0039015442598611116
Linear-B,1,to_others_probability_l1_max,0.0027376683428883553
Linear-B,1,to_others_argmax_agreement_mean,0.019740676507353783
Linear-B,1,to_others_argmax_agreement_min,-0.002764734672382474
Linear-B,1,agreement_with_majority_branch,-0.0011799338972195983
Linear-B,1,predicted_class_presence_0,-0.0010146447457373142
Linear-B,1,predicted_class_presence_1,-0.0016887546516954899
Linear-B,1,predicted_class_presence_2,0.000963895523454994
Linear-B,1,predicted_class_presence_3,-0.00010365235357312486
Linear-B,1,branch_id_0,0.004352221265435219
Linear-B,1,branch_id_1,-0.001536848722025752
Linear-B,1,branch_id_2,-0.0032028157729655504
Linear-B,1,branch_id_3,-0.0004574736231006682
Linear-B,1,pair_cam56_cam28_1_jsd_mean,-0.028702573850750923
Linear-B,1,pair_cam56_cam28_1_jsd_std,0.002361861988902092
Linear-B,1,pair_cam56_cam28_1_jsd_p90,0.003973904997110367
Linear-B,1,pair_cam56_cam28_1_argmax_agreement,-0.01097705028951168
Linear-B,1,pair_cam56_cam28_1_cam_cosine_mean,-0.0007329082582145929
Linear-B,1,pair_cam56_cam28_1_cam_cosine_min,-0.0012634658487513661
Linear-B,1,pair_cam56_cam28_1_probability_l1,0.01758718676865101
Linear-B,1,pair_cam56_cam28_2_jsd_mean,0.012162556871771812
Linear-B,1,pair_cam56_cam28_2_jsd_std,-0.002222469775006175
Linear-B,1,pair_cam56_cam28_2_jsd_p90,-0.0027611483819782734
Linear-B,1,pair_cam56_cam28_2_argmax_agreement,-0.0018407849129289389
Linear-B,1,pair_cam56_cam28_2_cam_cosine_mean,-0.0007238060934469104
Linear-B,1,pair_cam56_cam28_2_cam_cosine_min,-6.387246685335413e-05
Linear-B,1,pair_cam56_cam28_2_probability_l1,-0.005919350776821375
Linear-B,1,pair_cam56_camdeep_jsd_mean,0.00975441187620163
Linear-B,1,pair_cam56_camdeep_jsd_std,0.001251881243661046
Linear-B,1,pair_cam56_camdeep_jsd_p90,-0.004636069294065237
Linear-B,1,pair_cam56_camdeep_argmax_agreement,0.001040756469592452
Linear-B,1,pair_cam56_camdeep_cam_cosine_mean,-0.0010618737433105707
Linear-B,1,pair_cam56_camdeep_cam_cosine_min,0.0010504204547032714
Linear-B,1,pair_cam56_camdeep_probability_l1,-0.005385946482419968
Linear-B,1,pair_cam28_1_cam28_2_jsd_mean,-0.005892354063689709
Linear-B,1,pair_cam28_1_cam28_2_jsd_std,0.0025542383082211018
Linear-B,1,pair_cam28_1_cam28_2_jsd_p90,0.0008418021025136113
Linear-B,1,pair_cam28_1_cam28_2_argmax_agreement,-0.0068616499193012714
Linear-B,1,pair_cam28_1_cam28_2_cam_cosine_mean,0.005067251157015562
Linear-B,1,pair_cam28_1_cam28_2_cam_cosine_min,-0.0012991767143830657
Linear-B,1,pair_cam28_1_cam28_2_probability_l1,0.0038226419128477573
Linear-B,1,pair_cam28_1_camdeep_jsd_mean,-0.009637465700507164
Linear-B,1,pair_cam28_1_camdeep_jsd_std,0.00041890423744916916
Linear-B,1,pair_cam28_1_camdeep_jsd_p90,0.004434947390109301
Linear-B,1,pair_cam28_1_camdeep_argmax_agreement,0.0005704162176698446
Linear-B,1,pair_cam28_1_camdeep_cam_cosine_mean,-0.001148369861766696
Linear-B,1,pair_cam28_1_camdeep_cam_cosine_min,-0.0006404306041076779
Linear-B,1,pair_cam28_1_camdeep_probability_l1,0.0062939380295574665
Linear-B,1,pair_cam28_2_camdeep_jsd_mean,0.005484167020767927
Linear-B,1,pair_cam28_2_camdeep_jsd_std,-0.00034251034958288074
Linear-B,1,pair_cam28_2_camdeep_jsd_p90,-0.0023666110355407
Linear-B,1,pair_cam28_2_camdeep_argmax_agreement,-0.005909251049160957
Linear-B,1,pair_cam28_2_camdeep_cam_cosine_mean,-0.0025408919900655746
Linear-B,1,pair_cam28_2_camdeep_cam_cosine_min,0.002232607454061508
Linear-B,1,pair_cam28_2_camdeep_probability_l1,-0.003067576326429844
Linear-B,1,tta_jsd_mean,-0.012287016026675701
Linear-B,1,tta_jsd_max,0.0005945056909695268
Linear-B,1,tta_l1_mean,0.0017531058983877301
Linear-B,1,tta_l1_max,-0.000984438112936914
Linear-B,1,tta_three_view_argmax_consistency,0.002518214751034975
Linear-B,1,tta_probability_variance_mean,0.006308319047093391
Linear-B,1,tta_probability_variance_p90,0.004275447688996792
Linear-B,2,entropy_mean,0.008659889921545982
Linear-B,2,entropy_std,0.0014556682435795665
Linear-B,2,entropy_p90,-0.004891012795269489
Linear-B,2,top1_mean,0.008169746957719326
Linear-B,2,top1_std,-0.0015304276021197438
Linear-B,2,margin_mean,0.008297058753669262
Linear-B,2,margin_std,0.001010364037938416
Linear-B,2,margin_p10,-0.0005251562688499689
Linear-B,2,margin_p50,-0.00525889964774251
Linear-B,2,cam_class0_mean,0.006448777392506599
Linear-B,2,cam_class0_std,-0.006327178794890642
Linear-B,2,cam_class0_max,0.0075064972043037415
Linear-B,2,cam_class0_p90,-1.9050254195462912e-05
Linear-B,2,cam_class0_p95,0.010668485425412655
Linear-B,2,cam_class0_p99,0.004355424549430609
Linear-B,2,cam_class0_spatial_entropy,-0.014851817861199379
Linear-B,2,cam_class0_top10_mass_ratio,-0.010516030713915825
Linear-B,2,cam_class0_top20_mass_ratio,0.010287360288202763
Linear-B,2,pred_class0_area_fraction,-0.0017164747696369886
Linear-B,2,pred_class0_component_count,0.0017084716819226742
Linear-B,2,pred_class0_largest_component_ratio,-0.0025835654232650995
Linear-B,2,pred_class0_mean_component_size,-0.007832097820937634
Linear-B,2,pred_class0_boundary_density,-0.01294246781617403
Linear-B,2,pred_class0_argmax_presence,0.005039134994149208
Linear-B,2,cam_class1_mean,0.008923257701098919
Linear-B,2,cam_class1_std,-0.0032392186112701893
Linear-B,2,cam_class1_max,0.0006022684392519295
Linear-B,2,cam_class1_p90,-0.0013412201078608632
Linear-B,2,cam_class1_p95,0.0003488793154247105
Linear-B,2,cam_class1_p99,0.0009794547222554684
Linear-B,2,cam_class1_spatial_entropy,-0.003299849573522806
Linear-B,2,cam_class1_top10_mass_ratio,-0.011412766762077808
Linear-B,2,cam_class1_top20_mass_ratio,0.01429520919919014
Linear-B,2,pred_class1_area_fraction,0.010401533916592598
Linear-B,2,pred_class1_component_count,0.0003395858220756054
Linear-B,2,pred_class1_largest_component_ratio,-0.004471517633646727
Linear-B,2,pred_class1_mean_component_size,-0.01338932290673256
Linear-B,2,pred_class1_boundary_density,-0.006953332107514143
Linear-B,2,pred_class1_argmax_presence,-0.003278867108747363
Linear-B,2,cam_class2_mean,0.009361396543681622
Linear-B,2,cam_class2_std,0.004637222737073898
Linear-B,2,cam_class2_max,0.0020569944754242897
Linear-B,2,cam_class2_p90,-0.007956641726195812
Linear-B,2,cam_class2_p95,0.0011105318553745747
Linear-B,2,cam_class2_p99,-0.0032610069029033184
Linear-B,2,cam_class2_spatial_entropy,0.00019324308959767222
Linear-B,2,cam_class2_top10_mass_ratio,-0.003026530146598816
Linear-B,2,cam_class2_top20_mass_ratio,0.0004906852846033871
Linear-B,2,pred_class2_area_fraction,-0.005113549064844847
Linear-B,2,pred_class2_component_count,-0.0063890861347317696
Linear-B,2,pred_class2_largest_component_ratio,-0.0063673402182757854
Linear-B,2,pred_class2_mean_component_size,-0.0009316570358350873
Linear-B,2,pred_class2_boundary_density,0.00019232397607993335
Linear-B,2,pred_class2_argmax_presence,0.0013458251487463713
Linear-B,2,cam_class3_mean,0.00784207321703434
Linear-B,2,cam_class3_std,-0.011701238341629505
Linear-B,2,cam_class3_max,-0.00977616012096405
Linear-B,2,cam_class3_p90,0.007152796257287264
Linear-B,2,cam_class3_p95,-0.001138447318226099
Linear-B,2,cam_class3_p99,0.002905398141592741
Linear-B,2,cam_class3_spatial_entropy,0.00578132551163435
Linear-B,2,cam_class3_top10_mass_ratio,0.008836637251079082
Linear-B,2,cam_class3_top20_mass_ratio,-0.0004431981360539794
Linear-B,2,pred_class3_area_fraction,-0.013517974875867367
Linear-B,2,pred_class3_component_count,-0.005794372409582138
Linear-B,2,pred_class3_largest_component_ratio,0.01881800778210163
Linear-B,2,pred_class3_mean_component_size,-0.0024627598468214273
Linear-B,2,pred_class3_boundary_density,-0.0035353931598365307
Linear-B,2,pred_class3_argmax_presence,-0.005293471273034811
Linear-B,2,present_cam_mean_mean,0.014429949223995209
Linear-B,2,present_cam_mean_std,0.00830842088907957
Linear-B,2,present_cam_mean_max,-0.030343221500515938
Linear-B,2,present_cam_std_mean,-0.00048457144293934107
Linear-B,2,present_cam_std_std,-0.0041327327489852905
Linear-B,2,present_cam_std_max,0.008334535174071789
Linear-B,2,present_cam_max_mean,0.0
Linear-B,2,present_cam_max_std,0.0
Linear-B,2,present_cam_max_max,0.0
Linear-B,2,present_cam_p90_mean,-0.012579771690070629
Linear-B,2,present_cam_p90_std,0.00043232657480984926
Linear-B,2,present_cam_p90_max,0.004314590711146593
Linear-B,2,present_cam_p95_mean,0.023387642577290535
Linear-B,2,present_cam_p95_std,0.010437119752168655
Linear-B,2,present_cam_p95_max,-0.022365819662809372
Linear-B,2,present_cam_p99_mean,-0.03554553538560867
Linear-B,2,present_cam_p99_std,-0.01676289178431034
Linear-B,2,present_cam_p99_max,0.03286091983318329
Linear-B,2,present_cam_spatial_entropy_mean,-0.036222636699676514
Linear-B,2,present_cam_spatial_entropy_std,-0.029497522860765457
Linear-B,2,present_cam_spatial_entropy_max,0.029766829684376717
Linear-B,2,present_cam_top10_mass_ratio_mean,-0.031439200043678284
Linear-B,2,present_cam_top10_mass_ratio_std,-0.008915180340409279
Linear-B,2,present_cam_top10_mass_ratio_max,0.0268784798681736
Linear-B,2,present_cam_top20_mass_ratio_mean,0.002921215258538723
Linear-B,2,present_cam_top20_mass_ratio_std,0.0067528062500059605
Linear-B,2,present_cam_top20_mass_ratio_max,-9.156435407930985e-05
Linear-B,2,to_others_jsd_mean_mean,-0.0008744547958485782
Linear-B,2,to_others_jsd_mean_max,0.0007225197623483837
Linear-B,2,to_others_probability_l1_mean,-0.00013027859677094966
Linear-B,2,to_others_probability_l1_max,-0.00043834137613885105
Linear-B,2,to_others_argmax_agreement_mean,0.006648474372923374
Linear-B,2,to_others_argmax_agreement_min,-0.002456791466102004
Linear-B,2,agreement_with_majority_branch,0.010188136249780655
Linear-B,2,predicted_class_presence_0,-0.00875544548034668
Linear-B,2,predicted_class_presence_1,-0.0032096519134938717
Linear-B,2,predicted_class_presence_2,0.0013601757818832994
Linear-B,2,predicted_class_presence_3,-0.005244210362434387
Linear-B,2,branch_id_0,0.0049227504059672356
Linear-B,2,branch_id_1,-0.000767396530136466
Linear-B,2,branch_id_2,-0.0026129710022360086
Linear-B,2,branch_id_3,0.0011239812010899186
Linear-B,2,pair_cam56_cam28_1_jsd_mean,-0.03499941527843475
Linear-B,2,pair_cam56_cam28_1_jsd_std,0.003129170974716544
Linear-B,2,pair_cam56_cam28_1_jsd_p90,0.005381851457059383
Linear-B,2,pair_cam56_cam28_1_argmax_agreement,-0.007783038076013327
Linear-B,2,pair_cam56_cam28_1_cam_cosine_mean,-0.0010634291684255004
Linear-B,2,pair_cam56_cam28_1_cam_cosine_min,-0.0013006837107241154
Linear-B,2,pair_cam56_cam28_1_probability_l1,0.02103402093052864
Linear-B,2,pair_cam56_cam28_2_jsd_mean,0.010180938057601452
Linear-B,2,pair_cam56_cam28_2_jsd_std,-0.0018679274944588542
Linear-B,2,pair_cam56_cam28_2_jsd_p90,-0.0017837963532656431
Linear-B,2,pair_cam56_cam28_2_argmax_agreement,-0.005939708091318607
Linear-B,2,pair_cam56_cam28_2_cam_cosine_mean,-0.00011571784853003919
Linear-B,2,pair_cam56_cam28_2_cam_cosine_min,0.0011567700421437621
Linear-B,2,pair_cam56_cam28_2_probability_l1,-0.007370597682893276
Linear-B,2,pair_cam56_camdeep_jsd_mean,0.006178045179694891
Linear-B,2,pair_cam56_camdeep_jsd_std,-0.00042960760765708983
Linear-B,2,pair_cam56_camdeep_jsd_p90,-0.0002113893278874457
Linear-B,2,pair_cam56_camdeep_argmax_agreement,0.006572213023900986
Linear-B,2,pair_cam56_camdeep_cam_cosine_mean,-0.000643252395093441
Linear-B,2,pair_cam56_camdeep_cam_cosine_min,0.0007158412481658161
Linear-B,2,pair_cam56_camdeep_probability_l1,-0.0035799385514110327
Linear-B,2,pair_cam28_1_cam28_2_jsd_mean,-0.00046701778774149716
Linear-B,2,pair_cam28_1_cam28_2_jsd_std,0.0012750711757689714
Linear-B,2,pair_cam28_1_cam28_2_jsd_p90,-0.001342620118521154
Linear-B,2,pair_cam28_1_cam28_2_argmax_agreement,-0.0034692538902163506
Linear-B,2,pair_cam28_1_cam28_2_cam_cosine_mean,0.0018954169936478138
Linear-B,2,pair_cam28_1_cam28_2_cam_cosine_min,-0.0010194603819400072
Linear-B,2,pair_cam28_1_cam28_2_probability_l1,0.002261229557916522
Linear-B,2,pair_cam28_1_camdeep_jsd_mean,0.00023430623696185648
Linear-B,2,pair_cam28_1_camdeep_jsd_std,0.0003035322588402778
Linear-B,2,pair_cam28_1_camdeep_jsd_p90,-0.001368786906823516
Linear-B,2,pair_cam28_1_camdeep_argmax_agreement,0.0005408659926615655
Linear-B,2,pair_cam28_1_camdeep_cam_cosine_mean,0.0003666756674647331
Linear-B,2,pair_cam28_1_camdeep_cam_cosine_min,-0.0005571103538386524
Linear-B,2,pair_cam28_1_camdeep_probability_l1,0.0007493929006159306
Linear-B,2,pair_cam28_2_camdeep_jsd_mean,0.00046979772741906345
Linear-B,2,pair_cam28_2_camdeep_jsd_std,0.00010118635691469535
Linear-B,2,pair_cam28_2_camdeep_jsd_p90,-0.00041691993828862906
Linear-B,2,pair_cam28_2_camdeep_argmax_agreement,-0.005150053650140762
Linear-B,2,pair_cam28_2_camdeep_cam_cosine_mean,-0.0007970205042511225
Linear-B,2,pair_cam28_2_camdeep_cam_cosine_min,0.0002733785368036479
Linear-B,2,pair_cam28_2_camdeep_probability_l1,-0.0008849887526594102
Linear-B,2,tta_jsd_mean,0.017242660745978355
Linear-B,2,tta_jsd_max,-0.0008343739900738001
Linear-B,2,tta_l1_mean,0.001223658211529255
Linear-B,2,tta_l1_max,0.0008219583542086184
Linear-B,2,tta_three_view_argmax_consistency,0.0022585429251194
Linear-B,2,tta_probability_variance_mean,-0.020457886159420013
Linear-B,2,tta_probability_variance_p90,0.002666992135345936
Linear-B,3,entropy_mean,0.021529193967580795
Linear-B,3,entropy_std,0.005162673536688089
Linear-B,3,entropy_p90,-0.006844174582511187
Linear-B,3,top1_mean,0.006402196362614632
Linear-B,3,top1_std,-0.00523777399212122
Linear-B,3,margin_mean,-0.00107574462890625
Linear-B,3,margin_std,0.004377548582851887
Linear-B,3,margin_p10,0.00428570294752717
Linear-B,3,margin_p50,0.0015472479863092303
Linear-B,3,cam_class0_mean,-0.00804044771939516
Linear-B,3,cam_class0_std,-0.0022640449460595846
Linear-B,3,cam_class0_max,0.010956347920000553
Linear-B,3,cam_class0_p90,0.006063190288841724
Linear-B,3,cam_class0_p95,0.011259528808295727
Linear-B,3,cam_class0_p99,0.004703139886260033
Linear-B,3,cam_class0_spatial_entropy,-0.017367752268910408
Linear-B,3,cam_class0_top10_mass_ratio,-0.004283111076802015
Linear-B,3,cam_class0_top20_mass_ratio,-0.00027661994681693614
Linear-B,3,pred_class0_area_fraction,-0.006056990008801222
Linear-B,3,pred_class0_component_count,0.0026999020483344793
Linear-B,3,pred_class0_largest_component_ratio,-0.0017588540213182569
Linear-B,3,pred_class0_mean_component_size,0.0030945781618356705
Linear-B,3,pred_class0_boundary_density,-0.006674055475741625
Linear-B,3,pred_class0_argmax_presence,0.0034471445251256227
Linear-B,3,cam_class1_mean,-0.006003253161907196
Linear-B,3,cam_class1_std,0.00012911518570035696
Linear-B,3,cam_class1_max,0.0013478726614266634
Linear-B,3,cam_class1_p90,0.003851184854283929
Linear-B,3,cam_class1_p95,0.0011370092397555709
Linear-B,3,cam_class1_p99,-0.00026197335682809353
Linear-B,3,cam_class1_spatial_entropy,-0.0015917234122753143
Linear-B,3,cam_class1_top10_mass_ratio,-0.0011811301810666919
Linear-B,3,cam_class1_top20_mass_ratio,-0.0026952652260661125
Linear-B,3,pred_class1_area_fraction,0.012680331245064735
Linear-B,3,pred_class1_component_count,-0.001759881735779345
Linear-B,3,pred_class1_largest_component_ratio,-0.008877968415617943
Linear-B,3,pred_class1_mean_component_size,-0.010241911746561527
Linear-B,3,pred_class1_boundary_density,-0.009525525383651257
Linear-B,3,pred_class1_argmax_presence,-0.000299759121844545
Linear-B,3,cam_class2_mean,0.0015928762732073665
Linear-B,3,cam_class2_std,0.0036004730500280857
Linear-B,3,cam_class2_max,0.003357426030561328
Linear-B,3,cam_class2_p90,-0.00011089182953583077
Linear-B,3,cam_class2_p95,-0.00011838784848805517
Linear-B,3,cam_class2_p99,-0.0015616961754858494
Linear-B,3,cam_class2_spatial_entropy,-0.0001657035027164966
Linear-B,3,cam_class2_top10_mass_ratio,-0.004289167933166027
Linear-B,3,cam_class2_top20_mass_ratio,0.0005640496383421123
Linear-B,3,pred_class2_area_fraction,-0.0041786786168813705
Linear-B,3,pred_class2_component_count,-0.005657954607158899
Linear-B,3,pred_class2_largest_component_ratio,-0.0052439128048717976
Linear-B,3,pred_class2_mean_component_size,0.0009185172966681421
Linear-B,3,pred_class2_boundary_density,0.0030005001462996006
Linear-B,3,pred_class2_argmax_presence,0.0025228075683116913
Linear-B,3,cam_class3_mean,0.0040061320178210735
Linear-B,3,cam_class3_std,-0.008015051484107971
Linear-B,3,cam_class3_max,-0.01884736865758896
Linear-B,3,cam_class3_p90,0.005973238963633776
Linear-B,3,cam_class3_p95,0.0001542394165880978
Linear-B,3,cam_class3_p99,0.0020792416762560606
Linear-B,3,cam_class3_spatial_entropy,0.004027337301522493
Linear-B,3,cam_class3_top10_mass_ratio,0.0027747205458581448
Linear-B,3,cam_class3_top20_mass_ratio,0.015099593438208103
Linear-B,3,pred_class3_area_fraction,-0.01043620239943266
Linear-B,3,pred_class3_component_count,-0.004084257874637842
Linear-B,3,pred_class3_largest_component_ratio,0.00039118301356211305
Linear-B,3,pred_class3_mean_component_size,-0.00035580951953306794
Linear-B,3,pred_class3_boundary_density,-0.006598819978535175
Linear-B,3,pred_class3_argmax_presence,0.006207966711372137
Linear-B,3,present_cam_mean_mean,0.04786037653684616
Linear-B,3,present_cam_mean_std,0.008960683830082417
Linear-B,3,present_cam_mean_max,-0.01301717758178711
Linear-B,3,present_cam_std_mean,0.011195599101483822
Linear-B,3,present_cam_std_std,-0.00034666413557715714
Linear-B,3,present_cam_std_max,0.0022543419618159533
Linear-B,3,present_cam_max_mean,0.0
Linear-B,3,present_cam_max_std,0.0
Linear-B,3,present_cam_max_max,0.0
Linear-B,3,present_cam_p90_mean,-0.0397605262696743
Linear-B,3,present_cam_p90_std,-0.0036204797215759754
Linear-B,3,present_cam_p90_max,0.005168045870959759
Linear-B,3,present_cam_p95_mean,0.023854440078139305
Linear-B,3,present_cam_p95_std,0.012525090016424656
Linear-B,3,present_cam_p95_max,-0.024386035278439522
Linear-B,3,present_cam_p99_mean,-0.03728596866130829
Linear-B,3,present_cam_p99_std,-0.016932684928178787
Linear-B,3,present_cam_p99_max,0.033296532928943634
