replicate,SRSC_image_balanced_pair_AUROC,SRSC_minus_U_purity,SRSC_Corrected_minus_Harmed_purity,Harmed_SRSC_minus_U_purity,SRSC_mean_N_eff,target_AUROC_purity,target_AUROC_purity_gain,target_AUROC_negative_wrong_mass,SRSC_minus_U_neighbor_accuracy,SRSC_minus_U_neighbor_mIoU,Top20_SRSC_minus_U_NetRepair
368,0.6231808683897595,0.011090570067016527,0.2657866157485454,0.0039648897476430075,143.45463400026668,0.7630567161309296,0.5453562920535792,0.7388885000055284,0.018623305935512757,0.08378752872710354,0.05788149022776001
369,0.6190999968162272,0.011566860154831757,0.2552924849155527,0.00422919289632271,142.98631509494749,0.7637537477737446,0.5418102445145752,0.7385132251900538,0.015557402277872279,0.07112423738363577,0.04640669661086155
370,0.6196555827551562,0.011205360961964776,0.2691933004437423,0.007762098765234035,143.06505145135912,0.7708395533359177,0.5280058387535385,0.7429356963287872,0.019559238897078446,0.08051802560348875,0.06234952534531052
371,0.6249113671730582,0.011415736719369603,0.25748508035061957,0.008462771085267398,143.40853443828362,0.7619482018849904,0.5317760650688205,0.7347016743359597,0.018300616001788783,0.07961739366068177,0.05934321614182689
372,0.6223696216650301,0.011959264204606185,0.2609108081702464,0.003690275450292817,142.9287185476521,0.7656992909165132,0.5470923376657195,0.7397511159574323,0.016749307103138822,0.07505863456187212,0.050408098125940465
373,0.6203497050743928,0.012013905906063582,0.25805744037685474,0.007961693492853396,143.05623079114457,0.7656044393825213,0.5266153700218558,0.7372132598923868,0.01935517442932244,0.08153042615344969,0.0589752368378432
374,0.628918703778993,0.011861145083374925,0.25810283647042664,0.007967516670056492,143.16120101668704,0.7625567661670535,0.5290689401190989,0.740627584590379,0.016266773795638456,0.07292088424458887,0.05280646869930811
375,0.623277495243434,0.01139116545953862,0.26623182846456883,0.008037698425412368,143.496778984649,0.7705515263805481,0.527287466151588,0.7443487333412535,0.018044831950771445,0.08410388257161727,0.056480701162986674
376,0.6233394608888404,0.011981895882536632,0.26406410324456236,0.00538359352355157,143.0031576469129,0.7699286337420507,0.5378427908786746,0.7456998016782017,0.019764357037965086,0.08353352994867969,0.0605760168423114
377,0.6157244832414924,0.011479729123909663,0.26429730730353035,0.004288342465109811,143.00214468958225,0.7696509008613702,0.5385120884899809,0.7439043363191709,0.01639298657557131,0.07416601899306763,0.048838433414422455
378,0.6247252675611944,0.012660311705523964,0.2561166449046156,0.00797087139453295,143.24199884723038,0.7677776297078622,0.5327943447459563,0.7413866224683032,0.017214955543108257,0.07684471010138472,0.048389511844833005
379,0.6197910790144924,0.01097119536939224,0.257068935269415,0.006401795215398123,143.3408470651133,0.7629657796760266,0.5342225821786518,0.7366241236000408,0.015383902264033855,0.07353326996923837,0.04855401014555222
380,0.6225848612107977,0.011620334977611333,0.2617847598849024,0.004970144226575659,143.1668232943623,0.7665374852933741,0.5361239868725224,0.7394828167943803,0.01915189842410059,0.08042161653711088,0.06012830957230145
381,0.6278016300749596,0.011618863704366045,0.2630204072709561,0.00650617717269963,143.28151433046997,0.7698692581215413,0.5351754153846604,0.7421198837339771,0.017480623578554955,0.08317313267754078,0.05829016081331634
382,0.6183233619959858,0.011100105579065168,0.2559980828763513,0.006594388039255048,142.7061961991934,0.7583858610504547,0.5366909057356338,0.7301007136539602,0.02240993106345679,0.08725103173270182,0.06881746294236149
383,0.6230640449104211,0.011903061084683295,0.254424620583645,0.00813384081790773,142.9318633796517,0.7649999837459521,0.5332997985275122,0.7400922978001763,0.02175304083099605,0.08412710846952143,0.066774078776068
384,0.6224673031838164,0.011832852598607719,0.25910093111420485,0.006833660979095996,142.9841729955172,0.7618430401852315,0.5346625045626967,0.735522618867273,0.01933702773222612,0.08109136067986056,0.058939361684706926
385,0.6170910205381133,0.011598304282264807,0.264480823700883,0.004924390627470498,143.12029032309135,0.7644299782700584,0.5425635622769541,0.7382076024752224,0.020958315554707285,0.08310155543463538,0.06092269565979247
386,0.6206298899391556,0.011515932947085944,0.25865848245094486,0.004067267623254199,143.1992237760889,0.7651997543489264,0.5416818812259022,0.7392006385269184,0.02046553860322231,0.08079459866817312,0.06290915622206483
387,0.624716298042009,0.011977580567075905,0.25748302407915646,0.005712290011989677,142.86400619586274,0.7657771534102318,0.5357544326443489,0.7386665252305218,0.018114395313170828,0.07741589976829172,0.05521045590202736
388,0.6244281931013229,0.011931076365057419,0.26410804895536566,0.006860861291942103,143.2243822794538,0.7693242347510633,0.5394861688308153,0.7417895029783437,0.017246247377981527,0.07511240008094344,0.05146194687315067
389,0.6232185224022533,0.012004134670549197,0.2554994300751888,0.00908016440599603,143.04488974023647,0.761338508947958,0.5295176356900331,0.7335218435706942,0.01755103360217225,0.07433746427043048,0.05279155901341387
390,0.6200490367803039,0.011906250265173402,0.2528771074734579,0.00912475769107218,143.02756306793302,0.7589265716337066,0.5268449488065444,0.7315192064285868,0.02227499989927928,0.09058058771210775,0.06740668946473308
391,0.6231071223439122,0.011736907046119969,0.2598331613191899,0.007068407317746325,143.16585036975923,0.7646021372909568,0.5329174165493188,0.7352677641639204,0.015494905886294541,0.074483125088538,0.04780557488133513
392,0.621010851338718,0.011989707843740418,0.2613300105811956,0.004835404129214073,143.31531864903118,0.7695553266995827,0.5369443674308833,0.7444477477060073,0.01751605191422001,0.07423440445030349,0.052065161408230726
393,0.6210025127019756,0.011673617153681676,0.265143859352813,0.00504736927684575,142.93267604812345,0.7633545382194784,0.5369356023929555,0.7401016855038649,0.020450467236313608,0.08259561429951662,0.06652939563098961
394,0.6255699138442303,0.01232092639157204,0.25709490157657655,0.006100755063517799,143.26775754479314,0.7644470944986259,0.540858797133003,0.7399959588181153,0.018163919914120474,0.07611831477596026,0.04970851162636414
395,0.6248354527735971,0.01209771625099598,0.25886298723317364,0.005006062494434018,142.8965989155798,0.7665003674731615,0.5419029112378632,0.7423315608028358,0.019428554844280188,0.08525699143210214,0.06126609376308592
396,0.6178306792916876,0.011868508021142121,0.2592278143568264,0.007734689625531481,143.30672519802562,0.7655789803596118,0.5331749595816588,0.7394200495322129,0.017346855025897945,0.07677786029612876,0.050835522574005365
397,0.621487816302333,0.011509271094423307,0.25467965406436033,0.009019200653393093,143.4275835501196,0.7678424853449676,0.528338062093994,0.7405745714646081,0.018721115254379805,0.08003926275965295,0.05768969816217315
398,0.6212709718306233,0.011718593899405877,0.2590075331730176,0.005789399078590728,143.06449158976636,0.7688931909220258,0.5414109481130451,0.7426717994729518,0.017409903325107612,0.07827070299831473,0.053748470831496975
399,0.6218298623706721,0.011420926642288054,0.2519920571644105,0.004132912022907517,142.96837415554904,0.7615734243960178,0.5400336066809349,0.7375722793223766,0.020908809281731777,0.0884418920644795,0.06282612516337821
400,0.6248095464104956,0.011849426755781732,0.2647018181584538,0.0058742404465641235,143.01050148754618,0.7701399227817189,0.5364600681299775,0.7441074528255067,0.01890722816068524,0.07420304886152951,0.055893280680984925
401,0.6193046321134779,0.011224881759646024,0.26411524719739965,0.004260932802821307,143.08619941378024,0.7702057758248134,0.5346035590841025,0.7444945427563602,0.018135333812113963,0.0799348014903295,0.05854658464508067
402,0.6210270294075614,0.011735565353560738,0.26115513446489325,0.0069032238474626235,143.10538751458043,0.7655705495405971,0.5357981626341879,0.7388675846185248,0.01659209800376127,0.07588208401718621,0.050324561584272676
403,0.6202319181845144,0.011540818325308724,0.2488590251868989,0.005178060768294457,143.18942608902253,0.7572453224385213,0.5426529533753464,0.7320896791208753,0.017264552814419964,0.07579127191517926,0.049366973312687856
404,0.6227658955367801,0.011972865829369097,0.2654936505757623,0.006234550283486908,143.27056140005374,0.768018239821531,0.5350217098004961,0.742872780031889,0.01777312446107515,0.07635946310415304,0.05325932382219367
405,0.619858451224785,0.011801854044155976,0.26915505714485105,0.0027206173867546915,142.9876628796415,0.7727533338389271,0.54762809080119,0.7495542093398552,0.017336004632403812,0.07571314305925436,0.05167285186451165
406,0.6186215670421525,0.011880329954894192,0.26715591082046214,0.005379995011332648,143.17529330248172,0.7715660255665377,0.5407825332904121,0.7473568488377599,0.019866205712727347,0.07959906344398199,0.05954907322023251
407,0.6206447869415216,0.011524150373734922,0.26043477692458744,0.006301339955328317,143.06124404097588,0.7640136230872792,0.5267726524558193,0.7362691859626442,0.016477099655061833,0.07508075081389332,0.04711569977056704
408,0.6235142229907069,0.01165492613059566,0.2639207588639157,0.006975670419675897,143.14755604947993,0.7679815756036668,0.5340338908765389,0.742682482277519,0.018450322919977502,0.07594928924469324,0.056980842787550834
409,0.6205637072113004,0.011548611672567375,0.25976695936651345,0.004984667616529024,143.22179959649077,0.7656339941856436,0.5379385199125882,0.7407868852367464,0.018245812556684227,0.07695478390172322,0.05628314375498375
410,0.624203782854984,0.011149553056655936,0.2567037152059902,0.005669565047481107,143.20376101051883,0.7614740899430666,0.5405829448845125,0.7364015061950078,0.015608835940238097,0.07427908519558163,0.049794975193131086
411,0.6232352565541035,0.011590555913276174,0.26528796663945886,0.004700561359654851,143.17781514660908,0.7634815608457819,0.5427087365376555,0.7400411544018475,0.01871975037661122,0.08031539829393847,0.05641193498562849
412,0.6202255542792738,0.011423747613399265,0.2640771111867872,0.006291896249133147,143.40327815017588,0.7698976145127636,0.535455008350252,0.7442038921167469,0.013787890582617424,0.0729058123876895,0.04413737732281134
413,0.6182617985829981,0.011628228283561075,0.2618084175122365,0.006800772049433456,142.82608483988253,0.7682635926007889,0.5361010819020796,0.7406744346985551,0.019418292849220697,0.08048849161883487,0.06431450055103477
414,0.6198192612305411,0.011525503135543241,0.26521056528975884,0.003184470315845004,143.00788292025433,0.765538817999404,0.5479488332454581,0.7398660803756641,0.01924225740515295,0.07701042825081889,0.05428736323784031
415,0.6253304623480156,0.011620284069422235,0.2597061057894014,0.007993607535347447,143.2108286803147,0.7663838425895058,0.5302874415029162,0.7392874418759525,0.01615372596773368,0.0728147751925014,0.048311702255055405
416,0.6216841691059439,0.011657880509452457,0.2634292197910884,0.005698214562655621,143.10891802468774,0.7623498283064336,0.5392470947818936,0.7395163309889554,0.02029286155994492,0.0837267259532552,0.06235309400765637
417,0.6202524239459939,0.01122531712234692,0.2685508876694729,0.006048708110556788,142.98381265279818,0.7737206248181465,0.5351307628148225,0.7446515483065368,0.018266494867617666,0.07997032045462588,0.055227166180876835
418,0.6198454928262729,0.011652625231177965,0.2613884072177489,0.005654284144566838,143.13285571066461,0.7671690870794476,0.5342267438257863,0.7430957746221923,0.016018506517292086,0.07802782503833283,0.049291328031575016
419,0.6208917504240943,0.012176994491862561,0.2656189632867719,0.005338187438611326,142.925489162249,0.7689045529767404,0.5402210004038944,0.742443787529251,0.017648863276724436,0.08012222732331437,0.05776398407387881
420,0.6174274449904725,0.011501098638177634,0.25539222315072796,0.005388658479495487,143.09507771061845,0.7605430868370961,0.5369994666831335,0.7355112990717347,0.01564606110908029,0.07067619637142414,0.044925201284711586
421,0.6196957163889387,0.011009789344810929,0.25695637912868263,0.006943794693655015,143.43665364122378,0.7615105053544058,0.5307642911245658,0.7358355140009102,0.015402713821035752,0.07265914531265627,0.04861930998294636
422,0.6234124090919377,0.011452772472070943,0.2597476979921584,0.006793130676950061,143.46619226126614,0.7716531891154919,0.529759599358229,0.7459722039448459,0.01951687974025662,0.08024710049223771,0.060016308891221365
423,0.6222814238228959,0.012005333505315062,0.268532991172714,0.004862806215182329,143.0828111564352,0.7760535089520749,0.5433196838292476,0.7469139135589867,0.019082153578085403,0.07970510166765249,0.05821434652526086
424,0.6241821608294768,0.011680458124876157,0.25633701616692767,0.006289978410364439,143.57932401440837,0.7621055491048979,0.5374901659890461,0.7363942753903818,0.01615891822683657,0.07642437942950375,0.04891126973898924
425,0.6228041364734225,0.01189928252158553,0.2657370756923962,0.006811579257475493,143.08481008724146,0.7669361022864694,0.5319797098955255,0.7435848064795323,0.017176620918813112,0.07424497398587027,0.05026972553204104
426,0.6212395515350652,0.011693548145292634,0.2599235137912866,0.007185272667159988,142.91121475325556,0.7652307242387386,0.5412921041054032,0.7386784797664033,0.019152306843864264,0.07853042013164568,0.05974177161604405
427,0.6213301142700737,0.011284641929283294,0.2550201929213733,0.006162124068986749,143.61779202946974,0.7605128890221259,0.5348493738430141,0.7339297425602631,0.020863615727962692,0.08471191941196832,0.06534643750715444
428,0.626590811544131,0.011508376072716693,0.25509995220987924,0.008123034828541197,143.34744334026644,0.761679924390856,0.5357576777997496,0.7380441401919808,0.016373988957331553,0.07857395693496627,0.050251735651067914
429,0.6244979315373578,0.01161897732352769,0.266783318353938,0.007255345724879958,143.2428878528453,0.7665104735257574,0.5385743873349127,0.7395884410832679,0.01795877291096637,0.07797298779005113,0.057719594700181925
430,0.6202916919184787,0.01206338266038465,0.2571104294338524,0.005679084913456184,142.98794680037403,0.7610302663959997,0.5376270854709493,0.7371906304729047,0.02199241402182417,0.08441325567410468,0.06701921893939852
431,0.6195522484713049,0.011114594041986413,0.26103852356687224,0.006047759308968471,143.23667247920864,0.761508322010625,0.540970819186064,0.736922600227497,0.01783906433879834,0.07650776580923835,0.0557115934099337
432,0.6198905828186372,0.011772079642505507,0.26032201123818544,0.0081026689416383,142.88116498342205,0.7655845922492012,0.5285477947155723,0.7399756400021228,0.02087093985905808,0.0835502355896558,0.06400505796268721
433,0.6237003663819144,0.012058294315849788,0.2560833250548308,0.00603597571748932,143.11806398818646,0.7556173682588839,0.5404944547914678,0.7318016128181236,0.01685255516367834,0.07050742602946514,0.0479940169725139
434,0.6196407219335555,0.011819051878651546,0.2485045907230219,0.006925100842684996,142.86150416188772,0.7604020506775336,0.5343020575413945,0.7344813272999462,0.01795138651925654,0.07606897187745082,0.05212678361110243
435,0.6207183288588529,0.011284853262549785,0.2672923536991378,0.007314889140094484,142.8758240979814,0.7683280119932768,0.5266715844136333,0.7414465718782027,0.0185150509446389,0.07861038214590244,0.05805289612498496
436,0.6245408273428664,0.011442492627517982,0.26982586473628895,0.005475579470478833,143.0530143213011,0.7758879668111497,0.5319182192772131,0.7458235824160303,0.01892367490111435,0.0779093690040214,0.06146680247794589
437,0.623843051179713,0.011558949535932886,0.25713590617604815,0.007121996310529726,143.14353141124232,0.7623989225820514,0.5323347721912657,0.7358943769319217,0.02021806582010377,0.08384746795153208,0.061839834135081845
438,0.6230317618467,0.011540066178991738,0.26364679620823445,0.003862229598955072,143.28877363794194,0.7683469381168643,0.5396170592074526,0.7404795826345112,0.01785688310051059,0.0828344765591848,0.05601567893436965
439,0.6230103214816173,0.012057649212539736,0.25724087362833414,0.006594112021577927,142.97587258032684,0.7650172059555551,0.5426245052271378,0.7392728613730787,0.018313943738860194,0.08242044891188222,0.05385637881636582
440,0.6228028483835643,0.011788465107106199,0.2604247143564841,0.0056841688177835855,143.23884993315127,0.7702645094794618,0.5380899006667795,0.7444303752395767,0.018008163700877766,0.08037333418836823,0.05504775040227364
441,0.6224764835989065,0.011817920910817155,0.25809061255931903,0.0068773942661867135,143.31332340139025,0.764955634286912,0.5325062674204298,0.7390187950510458,0.015995281456519406,0.07380140731224955,0.04714440729476904
442,0.6235546571848498,0.012459433456820431,0.26456784894318064,0.007063748569466918,142.791706818219,0.7677569584132599,0.5328005856232668,0.7406862934905969,0.018616559112916597,0.07817796228276308,0.0544802190539137
443,0.6226090031389507,0.011418573884682702,0.25976741864055436,0.005567335765321188,143.1917555166151,0.7670241973980226,0.5376912512593598,0.7395787338786238,0.014441163432353243,0.07209631691358687,0.04685720383591668
444,0.6224186878987861,0.011981620794698318,0.2677327749417725,0.0049224766543272186,143.10391992180442,0.7717351198391676,0.5386644515974163,0.7453912439390633,0.018093858045974187,0.07991887499768646,0.05654877257687457
445,0.6265634996503415,0.011998893975877634,0.2600793185342239,0.007428071057824854,143.22111986313118,0.7670446901142215,0.5348590876232098,0.7398677458565067,0.019105409893385827,0.08130011285659194,0.057537887648450664
446,0.6212556402378837,0.010984097727457854,0.2660465916711918,0.006559174785446341,143.44094170002774,0.766228533378316,0.5310238490875019,0.7431302488751751,0.01731036871845315,0.07720042829362839,0.0568145673473715
447,0.6209785013396795,0.011750386300323592,0.259237367181866,0.005019011783941881,143.16783060211026,0.7632716903688752,0.5388181572873771,0.7380820541492674,0.017748116924310442,0.07873246073644213,0.05190088647506477
448,0.6240153677390071,0.011309728853539033,0.26134959986376166,0.007542251007528657,143.02638007631143,0.7670143681792752,0.532493999860844,0.7400000545201146,0.01837870496712446,0.07918506394820118,0.05777877557638461
449,0.6237984356262667,0.011447853398508099,0.26801886960064525,0.005012153247114018,143.196632287756,0.7729501640353639,0.543713290296676,0.7448301237579857,0.016843794107402665,0.07558266146335474,0.0513587419157536
450,0.6218466689429971,0.011947491282819214,0.2687132859638436,0.006769032661038299,143.1787074855394,0.7717236249443865,0.5361782310968753,0.7447631609995229,0.01781304510027326,0.07619673593957915,0.05599422756828115
451,0.6243589081874252,0.011848636486588812,0.2554131721291481,0.006071776851565463,142.9433196983664,0.7627744592566273,0.5423413015027583,0.7364887624809924,0.016256985027729542,0.07131414687844934,0.04707437731054079
452,0.6262025420009915,0.012206983695381564,0.2585655217816157,0.007503243977837548,143.3364576302067,0.7667568786260193,0.5338900980024085,0.7430404421255008,0.01742179438659819,0.07660385927294011,0.05405869373160324
453,0.6240310271283797,0.011143143787358888,0.2561799165413753,0.007475476888099366,143.76331132457037,0.7654748147106214,0.5347083303209137,0.7392642032366702,0.015737257207092403,0.07920512073426195,0.05244474496048682
454,0.6241851801563648,0.011955772974490202,0.2531058231498757,0.0071788558724152525,143.34799229084993,0.7603191829642206,0.5356037970215132,0.7352822004516402,0.015438370281450675,0.0781247668870107,0.04672516287074871
455,0.6244644655268052,0.011658735750015607,0.26711546674190845,0.007852224787550474,143.26494974515688,0.7709989492601654,0.5306119657584845,0.7444903735338854,0.02175942474466097,0.08615498107490294,0.06413297773265678
456,0.6244741911927599,0.011648761130305055,0.2564385515317987,0.0036355202121761666,142.69489772810945,0.7624303157285326,0.5438875561645197,0.7364107999205132,0.01521444221610746,0.07323711896686952,0.046326851445324085
457,0.6191848641110889,0.01163577750052865,0.2750602121168721,0.006636475774977578,143.1957036010292,0.7771857489969785,0.5441584688697076,0.7497245210538237,0.01829785370795667,0.07560818648685286,0.05592933017330046
458,0.6202333966365295,0.011916946260283326,0.2547442354149564,0.006744948822173756,143.02033181003526,0.7653923475621965,0.5388287869236325,0.7373724710934444,0.017097733432927087,0.07546464357117394,0.05128077386141905
459,0.6232208401431678,0.012312981061789196,0.26112242575721156,0.007401636691804114,142.9153250564087,0.7698134785315142,0.5337611290514366,0.7412022428364085,0.02234037034490166,0.07995015658594706,0.06421798803478956
460,0.6239059514221549,0.01170714825587415,0.25684302779051843,0.006311375667408666,143.00469926673622,0.7639810355882146,0.5344236335733804,0.7357330950051518,0.020511528619350017,0.08163227645620541,0.06122984888458524
461,0.6235045011150171,0.011802137416571155,0.2653972322254208,0.008203527618449915,143.01235810530721,0.7688001092962707,0.5271069244875001,0.7411167395067348,0.019035046835327307,0.07915897659235183,0.05797023851200794
462,0.6176311647085915,0.010992469098224943,0.2685585968048497,0.0032467292462098297,143.03130153116882,0.7721720639146713,0.5440290584626077,0.7464386378339148,0.01689624147062785,0.07844505781361094,0.052836367696130954
463,0.6237783620200277,0.01168743541439813,0.26169028452295456,0.008064246679207507,142.98432776276107,0.7664413727291918,0.526005185744043,0.7393450000623225,0.018014600693642357,0.07538683034987242,0.05642290459160604
464,0.6218417388703642,0.011391171330562343,0.2527105640847805,0.005815294134665557,143.2609924493559,0.7606752213795052,0.5325826018716733,0.732190825526865,0.01871438644636292,0.0792882097392249,0.05662945934546851
465,0.6212536802419215,0.011906456621241908,0.2682706156715443,0.007208500765752287,143.44356046266105,0.7718850913547658,0.5352654420378012,0.7441846409082962,0.018772780838060776,0.07778726023631521,0.05562684633324694
466,0.6259300861285749,0.011992049562242282,0.25635313399330656,0.009124703385173273,143.32487969022864,0.7642394054383816,0.5262500023816785,0.7370302591939167,0.01861128034026649,0.0809093576065738,0.05629752228631357
467,0.621311114613099,0.011615088837369272,0.2574656703651152,0.005158845538343859,142.91904444847165,0.7603618519679628,0.5429073303933959,0.7380224410649293,0.01580803896664884,0.07234552434898361,0.04801229904098722
468,0.6225580355549541,0.012018005563577686,0.26749940183807275,0.006590008596290393,142.88734809915297,0.7712087508761695,0.5320078293651046,0.7451999766731898,0.019581797943428736,0.07993080530303609,0.05600507953046904
469,0.6216943558462619,0.011605919477295655,0.2618453549008438,0.005900361861238969,142.5202697630904,0.7673392839871092,0.5388059849393835,0.7423509078461508,0.02251505324864367,0.08502111362723314,0.07106396338083848
470,0.624211524892856,0.011936523059852999,0.26702455033692407,0.008714091436479325,143.07388869872153,0.7706610013475865,0.536750078723769,0.7429695989476656,0.018228201848258574,0.07675471256384275,0.05499687448793186
471,0.621747494172438,0.011769899607358381,0.26241370844606166,0.004932770575339211,143.5896390116397,0.7677286208799458,0.5494570208937201,0.7413921546274266,0.014737478111610858,0.07151493384005797,0.045089220270709524
472,0.6239540474776865,0.012327853870506575,0.25099727788460796,0.008259520130981293,143.19173495165265,0.7579136668671301,0.5334706259966377,0.7324254583763621,0.019361142803658082,0.08474614423110821,0.05675345349971753
473,0.6232131565822014,0.011624888365495103,0.25813815974542204,0.004241082930880314,143.42167563860747,0.7635156908772882,0.5356549321376488,0.7384113682013346,0.01867087258621425,0.07910457282032823,0.056998761978428986
