DD_minus_C0,DD_minus_UC,UC_minus_C0,replicate
-0.0016876200691190446,0.001302203715928707,-0.0029898237850477516,84
-0.0011058215042530906,-0.0007834326877668163,-0.00032238881648627427,85
-0.0008103769919387549,-0.0009820146057653023,0.0001716376138265474,86
-0.0009409430180638001,0.0006104422372019691,-0.0015513852552657692,87
0.0005607934754759958,0.0009693833061076296,-0.0004085898306316338,88
-0.00232482826028102,-0.0014775211549356015,-0.0008473071053454184,89
-0.0018778966674680708,0.0022968638343874304,-0.004174760501855501,90
0.0001734334218883582,0.00236212343147868,-0.0021886900095903217,91
-0.0003745822262735121,-0.00029350804788541573,-8.107417838809639e-05,92
0.001047536388077086,0.0007440726037180045,0.0003034637843590815,93
0.0015866067938240525,0.0020145744486926853,-0.00042796765486863286,94
-0.003946069658254503,0.00026034091629834055,-0.0042064105745528435,95
-0.0005939401610493,-0.0005064350568191323,-8.750510423016777e-05,96
0.001154138784939529,0.001634829941005167,-0.00048069115606563795,97
-0.0012709191263675645,-0.0004641966196342606,-0.0008067225067333039,98
-0.0014493973979721186,-0.00011266619012240131,-0.0013367312078497173,99
-0.0014109390620848927,0.0006683529970222812,-0.002079292059107174,100
-0.0019494699715639774,-8.653946767311904e-05,-0.0018629305038908583,101
-0.001008896728965314,-0.002815199688462111,0.0018063029594967972,102
0.00048046567897908066,0.0012029089431975226,-0.000722443264218442,103
-0.0045613130525715695,-0.0012856859375143248,-0.0032756271150572447,104
-0.00033002900983902794,0.0020444275908249043,-0.0023744566006639323,105
-0.004730647969002022,-0.0003467084985443458,-0.004383939470457676,106
-0.001370935036439369,-0.0016974985593434244,0.0003265635229040553,107
-0.0028895317302110035,-0.000993278872455372,-0.0018962528577556315,108
-0.00013433341883428707,0.0025634533815207527,-0.00269778680035504,109
-0.0007597087660436985,-0.0007460950681161815,-1.3613697927516988e-05,110
-0.0012886008048609288,0.0016235505587656185,-0.0029121513636265473,111
-0.0011119292506143186,0.000589272208347924,-0.0017012014589622426,112
0.0007286888101418754,0.002071338415273183,-0.0013426496051313075,113
-0.0013942815085341564,0.0012195149311615694,-0.002613796439695726,114
-0.0028798618336368653,-0.0033845014955741215,0.0005046396619372562,115
-0.0013253851168358866,4.5085364896446656e-05,-0.0013704704817323332,116
0.0014028439417652638,0.001755144375586437,-0.00035230043382117326,117
-0.0006766402692328644,-0.0006115072285773904,-6.513304065547398e-05,118
-0.0021431584566496964,-0.0024705926128444355,0.00032743415619473915,119
0.000659993891027999,-0.0004548386018434769,0.001114832492871476,120
-0.002052284232831436,0.001199509143096078,-0.003251793375927514,121
-9.326600537706842e-05,0.0019756364405950633,-0.0020689024459721317,122
0.0008067996066010164,-0.0005138827068752461,0.0013206823134762624,123
-0.003045665813982912,-0.0010800593763368171,-0.0019656064376460947,124
-0.0018921659917544575,0.001510730563315743,-0.0034028965550702006,125
-0.000632028721683775,0.0010330458491625283,-0.0016650745708463033,126
-0.00012982627889668308,0.0008965204857888098,-0.001026346764685493,127
-0.0005748963359998305,9.54169801349325e-05,-0.000670313316134763,128
-2.393528173749715e-05,0.0016813620520292893,-0.0017052973337667865,129
-0.00032899421360854664,-0.0003554933252971626,2.649911168861596e-05,130
0.0008300008349817478,-0.0009994428112549691,0.001829443646236717,131
-0.0020632527424789826,-0.001676101417268705,-0.0003871513252102776,132
-0.0007877073580466742,0.0012583327515915954,-0.0020460401096382697,133
-0.0011707605967198331,-0.00011263858495880186,-0.0010581220117610313,134
-0.0006503335226554219,0.0004504514384708891,-0.001100784961126311,135
-0.0009395774288474268,0.0006892189298072227,-0.0016287963586546494,136
-0.0018779062157395776,-0.0013212031430424043,-0.0005567030726971733,137
0.0007910350701085811,0.0004100997234007808,0.00038093534670780027,138
-0.002881748832078257,-0.002070560765303764,-0.0008111880667744931,139
-0.0007783504715345169,0.0011702539894147268,-0.0019486044609492437,140
-0.0008741218618644186,0.0021913923418790393,-0.003065514203743458,141
-0.0001411139696965158,0.0006795402531406536,-0.0008206542228371694,142
-0.002370745577802924,-0.001868972181562123,-0.0005017733962408011,143
-0.004148759970744709,-0.0017879135136643631,-0.0023608464570803456,144
-5.1237123489977776e-05,-0.0005949991529604626,0.0005437620294704848,145
-0.0005333098436622885,-0.0004987720463732748,-3.453779728901374e-05,146
