GS_minus_C0,RCS_minus_C0,RCS_minus_GS,replicate
-0.0011249317982595652,-0.0016699102360403506,-0.0005449784377807854,388
-0.002814533458885493,-0.0029423180103613777,-0.00012778455147588463,389
-0.001724693163869473,-0.002226745716919498,-0.0005020525530500253,390
-0.002416571748163454,-0.0028650893381952924,-0.00044851759003183833,391
-0.001817589875292902,-0.002231920188612402,-0.00041433031331949977,392
-0.001778249280967592,-0.0017818308313981568,-3.5815504305647394e-06,393
-0.0033139770313754813,-0.0027916184909088093,0.000522358540466672,394
-0.0018951199154076948,-0.002322491417344308,-0.0004273715019366131,395
-0.0015920881530654407,-0.0017431095996369717,-0.00015102144657153094,396
-0.0006846320338804723,-0.0017097075539674877,-0.0010250755200870154,397
-0.002616777045115759,-0.002997438524503182,-0.000380661479387423,398
-0.001656922753015877,-0.00168337201818336,-2.6449265167483027e-05,399
-0.002960944377001229,-0.002934011618052512,2.6932758948716717e-05,400
-0.0025661820913104316,-0.0021760497190470574,0.00039013237226337427,401
-0.003522874944448695,-0.0035661101341725177,-4.3235189723822565e-05,402
-0.003052895778791309,-0.003181834337266265,-0.00012893855847495583,403
-0.0016201519046724622,-0.002260129435033842,-0.0006399775303613797,404
-0.0015858951731062554,-0.0018775189972575212,-0.00029162382415126586,405
