image,foreground_pixels,corrected,harmed,net_correction,class0_corrected,class0_harmed,class0_net,class1_corrected,class1_harmed,class1_net,class2_corrected,class2_harmed,class2_net,class3_corrected,class3_harmed,class3_net
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+135,50176,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+136,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+137,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+138,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+139,50176,300,364,-64,0,172,-172,300,192,108,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+14,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+140,50176,805,856,-51,793,556,237,12,300,-288,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+141,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+142,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+143,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+144,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+145,46922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+146,45620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+147,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+148,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+149,45734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+15,49531,2003,1294,709,0,0,0,181,574,-393,1822,720,1102,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+150,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+151,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+152,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+153,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+154,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+155,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+156,50176,400,7,393,400,7,393,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+157,50176,831,2154,-1323,463,959,-496,368,1195,-827,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+158,50059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+159,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+16,25077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+160,49745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+161,48983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+162,50176,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+163,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+164,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+165,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+166,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+167,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+168,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+169,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+17,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+170,50176,493,156,337,493,156,337,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+171,50176,389,544,-155,21,368,-347,368,176,192,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+172,50176,209,1281,-1072,15,354,-339,194,927,-733,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+173,37974,614,641,-27,0,0,0,614,641,-27,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+174,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+175,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+176,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+177,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+178,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+179,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+18,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+180,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+181,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+182,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+183,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+184,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+185,50176,46,922,-876,4,708,-704,42,214,-172,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+186,50176,1317,833,484,837,135,702,480,698,-218,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+187,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+188,33305,130,266,-136,56,16,40,74,250,-176,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+189,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+19,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+190,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+191,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+192,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+193,50176,2003,195,1808,7,0,7,1996,195,1801,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+194,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+195,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+196,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+197,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+198,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+199,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+2,45445,260,0,260,0,0,0,0,0,0,260,0,260,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+20,50176,0,10460,-10460,0,0,0,0,10460,-10460,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+200,50176,239,885,-646,27,856,-829,212,29,183,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+201,50176,11435,805,10630,11435,0,11435,0,805,-805,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+202,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+203,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+204,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+205,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+206,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+207,50176,532,116,416,503,0,503,29,116,-87,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+208,50176,1881,154,1727,1813,154,1659,68,0,68,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+209,50176,2465,505,1960,99,192,-93,2366,313,2053,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+21,50176,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+210,50176,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+211,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+212,50176,0,4,-4,0,0,0,0,4,-4,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+213,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+214,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+215,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+216,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+217,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+218,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+219,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+22,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+220,50176,463,490,-27,40,213,-173,423,277,146,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+221,50176,195,671,-476,50,509,-459,145,162,-17,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+222,50176,1086,645,441,0,639,-639,1086,6,1080,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+223,50176,309,385,-76,25,296,-271,284,89,195,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+224,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+225,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+226,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+227,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+228,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+229,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+23,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+230,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+231,50176,6870,1845,5025,6870,0,6870,0,1845,-1845,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+232,50176,338,1130,-792,105,201,-96,233,929,-696,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+233,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+234,50176,11,322,-311,6,182,-176,5,140,-135,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+235,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+236,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+237,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+238,50176,411,390,21,0,62,-62,411,328,83,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+239,50176,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+24,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+240,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+241,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+242,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+243,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+244,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+245,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+246,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+247,50176,4256,2640,1616,0,2640,-2640,4256,0,4256,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+248,50176,350,398,-48,350,157,193,0,241,-241,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+249,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+25,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+250,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+251,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+252,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+253,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+254,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+255,50176,0,16,-16,0,16,-16,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+256,50176,464,0,464,464,0,464,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+257,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+258,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+259,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+26,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+260,44530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+261,33174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+262,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+263,50176,798,474,324,102,474,-372,696,0,696,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+264,50176,996,1900,-904,968,1900,-932,28,0,28,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+265,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+266,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+267,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+268,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+269,50176,812,747,65,395,543,-148,417,204,213,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+27,29767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+270,50176,949,490,459,949,490,459,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+271,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+272,50176,429,1037,-608,208,1037,-829,221,0,221,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+273,50176,2827,7435,-4608,0,7435,-7435,2827,0,2827,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+274,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+275,38485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+276,42206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+277,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+278,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+279,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+28,49781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+280,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+281,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+282,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+283,50176,180,446,-266,176,98,78,4,348,-344,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+284,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+285,44409,1,1613,-1612,1,1563,-1562,0,50,-50,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+286,49674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+287,39040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+288,50176,346,350,-4,280,54,226,66,296,-230,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+289,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+29,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+290,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+291,48404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+292,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+293,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+294,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+295,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+296,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+297,50176,319,459,-140,145,459,-314,174,0,174,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+298,50176,636,521,115,579,503,76,57,18,39,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+299,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+3,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+30,50176,373,808,-435,34,0,34,22,106,-84,317,702,-385,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+300,38246,864,797,67,506,86,420,358,711,-353,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+301,42184,541,353,188,350,3,347,191,350,-159,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+302,32701,282,10527,-10245,282,0,282,0,10527,-10527,0,0,0,0,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+303,50176,831,1323,-492,108,258,-150,723,1065,-342,0,0,0,0,0,0
